id	title	subject	date	p_from	p_to	body	date_tmp
frus1969-76v27d64	64 Telegram From the Embassy in Iran to the Department of State and the Embassy in Bahrain	None	1974-07-11 12:15:00	None	None	5694 Dept pass SecDef MIDEASTFOR                            CINCUSNAVEUR USCINCEUR Subject: Retaining MIDEASTFOR in Bahrain Ref: State                            146898Telegram 146898 to Tehran July 8                            informed the Embassy that Bahrains authorities might reverse their                            decision to terminate the agreement allowing MIDEASTFOR to use Bahrain as its                            home port and instructed the Embassy to inform Iran of the problems                            that would ensue if the force were abruptly withdrawn Ibid RG 59 Central Foreign Policy Files                            D74018110821 Summary:GOI is disposed to be helpful on MIDEASTFOR issue but we do not know                        yet what form Iranian assistance will take Action Requested: Appreciate                        advice on line GOI might take with GOB should Iranian MFA ask for our suggestions End                            summary2 On July 10 Ambassador saw Court Minister Alam for discussion of future of MIDEASTFOR at Bahrain Ambassador                        presented letter which drew on reftel                        and other sources to make following points:1 Apparent GOB inclination to reverse                        decision on termination of agreement 2 GOBs interest in Iranian and Saudi views 3 radical elements on Bahrain 4 increasing                        Soviet activity in Gulf area and 5 utility of MIDEASTFOR presence in connection with                        latter two points Letter expressed hope GOI shared these US interests and asked for Irans views Copy                        of letter pouched NEAIRN3 During ensuing conversation Ambassador discussed at length implications                        of heightened Soviet activity in Persian Gulf and observed that we were                        aware that public GOI position on regional                        security might create problems for Iran should it wish to assist with MIDEASTFOR Gist of Alams reply was that Iranian public                        position notwithstanding it would be terrible for US Navy to leave                        Persian Gulf at time when Soviets were augmenting their presence and                        activities4 During evening same day Alam                        called Ambassador to advise that Shah had read letter and directed that                        necessary steps will be taken Matter had been referred to Foreign                        Minister who would study agreement to ascertain whether there might be                        some clause that would allow for deviation We are not clear what this                        means It may mean that Alam had                        reference to an agreement between Iran and Bahrain that was drawn up at time                        of Bahrain independence It may also mean that MFA will be looking at homeporting agreement to determine                        whether there might be some loophole through which it might suggest GOB could slip to escape termination                        decision5 On July 11 DCM called Nadim at MFA who confirmed that Ministry was seized                        with problem and that Foreign Minister would be in touch with us on July                        136 Please let us know by Niact Immediate cable if Department or Manama have                        any suggestions of legal loopholes in the homeporting agreement or other                        points to be made with GOB which we might                        pass to Foreign Minister It is possible that MFA will have its own ideas but it may look to us for                        assistance in handling task imposed by Shah Whether or not suggestions are                        legally sound would not be the main point It would seem to us sufficient                        for Iran to have some substantive and reasonably convincing advice to pass                        to the GOB which would implicitly convey                        Irans endorsement of retention of MIDEASTFOR at BahrainTelegram 5715                            from Tehran July 12 reported that Foreign Minister Khalatbari agreed to be helpful on                                MIDEASTFOR and would send an                            envoy to Bahrain Ibid D7401860890 In telegram 152059 to Tehran                            July 14 the Department suggested that the Bahrainis be told that                            despite Iranian disapproval of foreign naval forces in the Gulf Iran                            believed that the US Navy should stay given increased Soviet naval                            activity in the area Ibid D7401880543 According to telegram 7081                            from Tehran August 22 Irans confidential mission to Bahrain urging                            that the force be allowed to remain played a part in Bahrains favorable                            decision Ibid D7402311072 Documentation is scheduled for                            publication in Foreign                                    Relations 19691976 volume E9 Documents on Middle East                                Region Arabian Peninsula North Africa 19731976Helms	19740711
frus1969-76v27d66	66 Telegram From the Department of State to the Embassy in Iran	None	1974-07-15 22:48:00	None	None	152797 Subject: Oil Prices1 We believe that it is timely to renew dialogue with Iran on oil price                        issue and that the GOI decision to apply                        the two percent royalty increase provides an opportunity to do soAt OPECs most                            recent meeting in Quito Ecuador June 1517 members voted for a 2                            percent increase in royalties We do not feel however that                        entering into debate on rationale Iran and other OPEC members use to justify price rise would be profitable We                        are convinced that high cost of oil is responsible for considerably more                        than the one percent of the inflation rate which OPEC has averred 23 percent is probably more accurate and                        thus represents significant portion of total inflation rate Also comparing                        rates of price increases of oil and selected commodities is statistically                        fallacious More pertinent would be a comparison of complex price indices of                        total imports versus exports of oil producers However we recognize that at                        this time emphasis on such matters in which each side has its set of                        statistics would bog down dialogue Therefore we wish to turn discussion                        to broader economic and political consequences threatening economy of world                        and especially of West with whose prosperity and security Irans fortunes so                        closely tied2 You are requested therefore to seek opportunity to discuss with                        appropriate senior official the oilrelated economic problems now facing the                        industrialized world If you talk with Amouzegar you could note our appreciation for his frank                        comments on Quito meetingReported in telegram                            5509 from Tehran July 5 National Archives RG 59 Central Foreign Policy Files D7401780563                                Amouzegar was Irans                            representative at the OPEC                            meeting The OECD forecasts                        following BP deficits in 1974: France 65                        billion Italy 75 billion Japan 75 billion UK 11 billion and predicts similar though smaller deficit                        rate in the first half of 1975 These deficits are largely a function of                        1973 oil price rises In most OECD                        countries growth rates in 1974 have dropped sharply with the OECD average growth rate in 1974 forecast at                        only 05 percent In several cases 1974 growth rate likely to be zero or                        negative Improvement is forecast for 1975 but growth rates will still be                        lower than normal Again oil prices as well as uncertainties about oil                        supply have been major contributors to this change in pattern3 A major effect of the large 1973 oil price rises has been and will                        continue to be a draining of capital resources from the industrialized                        countries of the nonCommunist world and into the accounts of oil producers                        Capital has thus been diverted from traditional investment channels control                        over funds now resides in hands that in the main do not have the resources                        to use them fully Some producers such as Iran are being helpful in                        recycling their oil incomes into the world economy but vast amounts of                        capital formerly available for investment and growth throughout the world                        remain unavailable4 In some ways more worrisome than the economic problems growing out of oil                        price increases are the related political problems Italy is a case in                        point where economic problems pose the strongest danger to democratic                        government in some twenty years with all it could imply for NATO and the Common Market The shock of the                        oil price rises and the attendant balance of payments deficit have been                        major contributors to the political deterioration in Italy5 We do not desire to enter into debate with Iran over the rights or wrongs                        of the oil price rises or over need for adjustments in world economic                        patterns to take better account of the needs of developing countrieswhether                        oil producers or not Fact remains however that world economy is                        interdependent The Shah has himself referred to that interdependence and                        specifically to the vital importance to Iran of a stable Western Europe and                        to the inseparability of European regional security from that of Irans own                        part of the world We are sure that Iran understands that neither it nor its                        friends could profit from sustained economic or political weakening of                        Western countriesnor for that matter of the less developed countries6 We believe that ways must be found for the Western and world economies to                        recover from the blow of the 19734 price rises We do not wish to argue                        that oil prices should not have risen at all in face of increases in prices                        of various other goods and commodities in international trade However                        enormous increase of oil prices in short time span based in large part in                        artificial market conditions connected with Arab oil embargo has created                        severe disequilibrium Time is needed to make the fundamental adjustments                        necessary to deal with increased oil price levels We believe that major oil                        producers have a responsibility to ensure adequate supplies for consumer                        requirements at prices which bear reasonable relationship to economic                        market value and which at same time provide reasonable return to producers                        The alternative can be disaster which eventually could engulf both                        producers and consumers7 This is a matter which compels most careful attention by both Iran and                        United States The increasing breadth and profoundness of our common                        interests and our collaboration and especially warm relations between our countries provide the                        framework for our frank consideration of this subject8 The US respects the motivation and intentions of the Iranian Govt in the                        matter of oil pricing policy We understand various of the factors which                        have entered into Irans formulation of policy on this subject We are also                        well aware of GOIs proposals and actions                        to help alleviate financial burden on some lessdeveloped consumers through                        concessional funding We remain however deeply concerned over the                        cumulative burden of price hikes over the past year and over the latest                        indicationthrough Irans decision to implement the two percent royalty tax                        increase approved in Quitothat the burden is being increased rather than                        lightened9 We would welcome GOI comment and                        opportunity to discuss these matters in greater detail in spirit of close                        friendship which marks our relations10 Ambassador Helms has been                        informed of above and he will draw upon this telegram as appropriate in his                        conversations with GOI after his return to                        TehranKissinger	19740715
frus1969-76v27d68	68 Telegram From the Embassy in Iran to the Department of State	None	1974-07-24 11:20:00	None	None	6142 Subject: Shahs Views on Oil Prices Other Matters Ref: A State                        152797 B Jidda 4073Telegram 152797 is Document 66 In telegram 4073 from Jidda July                            15 the Embassy reported that King Faisal was surprised and pained by the Iranian                            characterization of him as a tool of American imperialism The King                            wondered why the United States did not put pressure on Iran and publicly                            support Saudi efforts to reduce oil prices National Archives RG 59 Central Foreign Policy Files                            D74018810671 During audience with Shah on July 23 I made points contained Ref A These                        were tied to upcoming visit Exxon Chairman Jamieson and BP Deputy                        Chairman Steel2 Shahs response while showing understanding of world economic problems                        was a forceful reiteration of the points he has made over recent months                        beginning with his December 23 1973 press conference in which the last                        major oil price increase was announcedSee footnote 2 Document 49 The Shahs December                            23 1973 press conference was reported in telegram 9031 from Tehran                            December 23 National Archives RG 59                            Central Foreign Policy Files no film number See also Foreign                                    Relations 19691976 volume XXXVI Energy Crisis                                19691974 Document 2713 He is still exercised about oil company profits In response to a remark                        that oil companies were clearing only 60 or 70 cents a barrel the Shah said                        that two years ago they would have been delighted at 20 cents a barrel He                        plans take this up with Jamieson and                            Steel next week In addition he                        is still irritated over exorbitant taxes on petroleum products especially in                        Western Europe4 In more reflective comments he acknowledged that price of oil should be                        negotiable At the same time he insisted it must be pegged to something                        Shah believes only rational guidepost to be cost of alternate sources of                        energy He made usual points that petroleum is a wasting nonrenewable                        asset and that there was nothing precisely like it in the natural world5 Shah said that he had no interest at this time in forcing up the price of                        oil as long as Iran is able to maintain its purchasing power From his                        point of view this means that industrialized countries must do something                        about inflation6 In his December 23 press conference the Shah had suggested that                        representatives of OECD sit down with the                            OPEC members to discuss the real value                        of oil He emphasized that his suggestion was a very serious one and that I still mean it Nothing                        has come of it he pointed out Instead the United States decided to get                        the OECD members together for a series of                        discussions with the aim of eventual negotiations with producers After                        almost seven months no one has come forward to talk reasonably either with                        him or any of the other OPEC members The                        Shah hoped it was not already too late for meaningful talks to take                        place7 The Shah firmly reiterated his view that producers and consumers should                        sit down very soon to discuss the problems of both sides including                        especially the inflation problem He said Ill be reasonable as long as                        there is a real attempt to meet the needs of the producing countries8 In response to remarks about the need to recycle petro dollars the Shah                        asserted that Iran is doing the best it can in providing roughly one billion                        dollars each for India Egypt and France in addition to 12 billion for                            UK 750 million for Pakistan and                        smaller amounts for Syria Senegal and others He is prepared to do                        more9 Concerning the effects of the KuwaitGulf and BP agreement possible effects of the AramcoSaudi Arabia                        negotiation and the increase in royalty percentage by two percent he                        recognized that the effects of these would redound to Irans benefit in the                        form of an increased balancing margin but he added I did not do these                        things10 The conclusions that one can draw from the Shahs response are                        several:A He has no rpt no intention of taking any                        steps which would lead to a reduction in oil prices in advance of a                        consumerproducer dialogueB Iran shares our concern over the international economic consequences of                        oil price increases and within the possibilities available to it and                        without doing damage to Irans own plans and programs is prepared to                        cooperate in measures to alleviate themC Producer governments problems must be seriously and completely dealt                        with Comment: These problems presumably include                        transfer of technology availability of industrial and other commodities                        inflation and concomitant question of maintenance of value of producing                        countries purchasing powerD Iran has no rpt no preference as to the                        form of producerconsumer discussions except that they should begin very                        soon perhaps initially with a small team on each sideE Concerning King Faisals strong                        suggestion that the US put pressure on Iran Ref B unless the form of                        pressure is clearly defined and the full weight not only of the United                        States but other consumer governments is behind it we see no rpt no chance of any beneficial effects We feel other avenues including                        producerconsumer talks should be exhausted before attempting to apply such                        pressure11 The tone of the audience during discussion on oil prices was friendly but                        firm I would not wish to leave any doubt about the Shahs dedication to the                        proposition that oil prices must remain at least at their present level His                        personal prestige and that of the Government of Iran are firmly engaged                        Unless we are prepared to make clear our intention to forego close US                        relations with Iran in order to bring oil prices down without Irans                        cooperation we see no rpt no alternative                        but to pursue the route of multilateral negotiation between producers and                        consumersHelms	19740724
frus1969-76v27d69	69 Telegram From the Embassy in Iran to the Department of State	None	1974-07-25 06:35:00	None	None	6159 For Secretary from Ambassador Subject: Audience with Shah Ref: A                        Tehran 6106 B State 152797 C Tehran 6142In                            telegram 6106 from Tehran July 23 Helms informed Kissinger that the Shah was obviously pleased that                                Kissinger would be the US                            cochairman of the Commission on Cooperation with Iran Ibid RG 59 Central Foreign Policy Files                            P8500172021 Telegram 152797 is Document 66                            Telegram 6142 is Document 681 During audience on July 23 Shah said to me at two different points: Dr                            Kissinger is really a wizard and                        has done such remarkable things about settling wars after they have been                        fought why is it that he cannot be equally clever before these events occur                        and prevent them from happening After making this comment for the second                        time I asked the Shah if he really wanted me to report this comment to you                        With a broad grin on his face he said Yes I certainly do I am not sure                        what triggered this genuine compliment but it may have been a headline that                        morning in one of local Englishlanguage newspapers which read Kissinger does it again2 Although pleased that you will be coming to Iran later on the Shah                        appears to be somewhat restive and in a bit of a quandary over his relationships with the United                        States It is not that anything has gone wrong officially He recognizes                        that the President and you are strong friends and that his many requests in                        the civilian and military field are being handled about as promptly and                        sympathetically as is reasonable to expect It is rather that items like the                        static from the United States over crude oil prices as manifested in                        Secretary Simons comments The New York Times editorial criticizing Irans                        purchase of 25 percent of KruppThe July 20  New York Times editorial described the Iranian                            investment of petrodollars in Krupp as a sign of the dangerous shift of                            power to the Middle East p 30 the dragging on of the whole                        Watergate affair seem to be causing uneasiness3 Secretary Simons frequent                        utterances to the press about Iran and crude oil prices are causing the                            USG nothing but problems with the Shah                        and the Government of Iran Whether Simon is right or wrong from the standpoint of the United                        States is not the question The Iranians think he is wrongheaded as well as                        rude I will not bore you with how I handled the nut statement with the                        Shah but I did Incidentally Nick Thimmesch of Newsday who has crossed paths with Secretary Simon in this Gulf area indicates that                            Simon is hard on Israel and is                        going to push for prompt pressure on the Israelis to make territorial                        concessions to the Arabs4 I squared off on the concern about New York Times                        editorial policy by pointing out that I had personally heard Presidents                            Kennedy Johnson and Nixon inveigh against these editorial                        attitudes on many occasions I also pointed out that even the Israeli                        Government has got furious from time to time that the only suggestion I had                        was to stop reading the newspaper as President Eisenhower had done To this                        the Shah replied My Foreign Office keeps sending me telegrams about these                        things I cannot avoid reading them5 We had quite a discussion about crude oil prices I pointed out that                        regardless of what one thought of the price hike on December 23 last prices                        were still inching up as a result of the 2 percent royalty increase at                        Quito Gulfs acceptance of the buyback prices dictated by the Kuwait                        Government and the likely outcome of Saudi Arabias negotiations with                        Aramco I weighed in about the balance of payments problem in the countries                        of Western Europe discussed the effect on the international monetary system                        and the financial disequilibrium which was being caused in the world The                        Shah listened and then quietly began to talk He pointed out that he was not                        going to be cheated on the price of his oil that its proper price should be                        keyed to the cost of alternative sources of energy that it was a wasting                        commodity which would be finished within a predictable period of time and                        that the derivatives from oil in terms of petrochemicals would bring returns                        at least eight times as great as                        the sale of the crude oil itself He insisted that he does not want to see                        the price go so high that it ruins the economies of industrialized countries                        and that he is fully prepared to be reasonable about these matters He said                        flatly that if Iran could keep its current purchasing power he did not want                        to see the price of crude oil augmented any further He insisted on the                        other hand that if inflation were to continue rampant in the West he had                        no choice but to protect himself and his country He then turned to the                        handling of the crude oil price problem by the United States Government He                        said that in his December 23 press conference he had proposed a dialogue                        between the OECD nations and the countries                        in OPEC He said he realized that all                        members could hardly hold a constructive dialogue with each other but that                        it should be possible to have conversations involving a small number on each                        side He went on to say that the USG                        started off on the wrong foot in that it has spent its time organizing the                        industrialized countries but has done nothing to open conversations with the                        oil producers It came through loud and clear that until the industrialized                        countries are prepared to communicate with the oil producers about the                        latters problems and grievances nothing is going to be done about the                        current trends in oil prices at least as far as the Shah is concerned He                        is looking forward to talking on Monday with Jamieson of Exxon and Steel of BP about the                        profits of major oil companies and their future roleJamieson briefed                            the Embassy on his and Steels                            July 29 meeting with the Shah Telegram 6326 from Tehran July 30                            National Archives RG 59 Central                            Foreign Policy Files D7402060884 He will want to talk to you                        when you visit here about this whole problem after which he hopes that he                        will be clearer in his mind as to what he feels should be done His                        presentation was remarkably consistent with the text of his December 23                        press conference which you may want to review at some junctureHelms	19740725
frus1969-76v27d70	70 Telegram From the Embassy in Iran to the Department of State	None	1974-07-25 12:50:00	None	None	6200 Dept pass SecDef USCINCEUR                            JCS For the Secretary from the                        Ambassador Subject: Iranian Interest in Production of US Defense                        Systems1 During my audience July 23 Shah expressed some restiveness at our failure                        to respond to his requests to manufacture sophisticated military hardware in                        Iran As you are aware at various times during the past year he has told us                            GOI wishes to produce or at least                        assemble here the complete range of surface to air and ground to air                        missiles TOW Bells 215 and 216 advanced                        model helicopters and possibly the Northrups F17 light weight fighter2 Shah recognizes that Iran does not have the industrial base to begin                        sophisticated production without largescale outside assistance He seems                        prepared not only to purchase the equipment for production lines but to                        hire the services of all necessary expatriate personnel Shah recently told                            MAAG Chief that he values American                        technicians in Iran also for example their work methods set for Iranians                        Shah has already taken definite steps in the electronics field with Hughes                        and Westinghouse and we understand that he has been talking to the Germans                        and possibly the French and British as well regarding weapons systems they                        control He is strongly interested in investing in RD abroad with the general but not                        rigid expectation that production in Iran would follow3 We have received and commented on a draft memorandum of understanding                        establishing the framework for cooperation on RD and production with Iran The matter now rests in                        Washington where we understand it has been frozen in the hands of lawyers                        and others for some weeks We have also tried to switch the GOI to less sophisticated systems without                        however succeeding in diverting the Shahs interest in the most advanced                        As yet to our knowledge we have not dealt with the issue of releasing                        these systems4 Prestige and economic considerations the Shah wants to be able to export                        some of the items he manufactures are of course important to his                        thinking but I believe this is basically a political question As he said                        to me on July 23 he wants very much to be independent in security matters                        He regularly cites the embargo on arms to Pakistan the difficulty of supplying Israel last fall and                        now may use Greece and Turkey as further examples of a dependence on foreign                        arms supply which conflicts with fundamental national interests This is                        consistent with his overall philosophy of government and we may be sure that                        it is not a passing fancy He has the requisite funds and feels that                        USIranian political relations should pose no impediment5 We owe him a clear statement of our thinking on these matters I realize                        that very hard questions must be addressed including Congressional                        concerns but I think we should face up to the issues without further delay                        If we must give him a negative on certain weapon systems so be it I would                        hope that we could find a sufficient number of sophisticated systems that                        could occupy his available managerial talent and relieve his political                        concerns It will not be enough to try to persuade him to limit his                        manufacturing to those simple systems which are suitable for the present                        level of Iranian development This will not accord with the Shahs high                        ambitions6 I would hope that a senior group of State and DOD officials could be drawn together to give these questions                        the study they deserve and to formulate recommendations for your early                        decisionsHelms	19740725
frus1969-76v30d116	116 Telegram From the Embassy in Turkey to the Department of State	None	1974-07-22 19:54:00	None	None	5815 Subject: Cyprus Situation1 Secretarys message for PriMinTransmitted in telegram                                158100 to Ankara July 22 Kissingers message to Ecevit welcomed the news of Turkish confirmation of                                the ceasefire Kissinger                                called the act an important act of statesmanship and stated that                                the next indispensable step was a meeting of the three guarantor                                powers Greece Turkey United Kingdom which Callaghan had proposed for July 23                                Ibid Nixon Presidential                                Materials NSC Files Box 634                                Country Files Middle East Turkey Vol IV as conveyed to                            me by Buffum passed to PriMin soon after 2045 local time                                PriMin continues to be in                            National Defence Council meeting and I have as yet had no response2 In meantime less than 1 line not                            declassified information being received at Embassy here strongly                            suggests that Turks are not making effective effort to adhere to                            ceasefire and less than 1 line not declassified                            suggests that on contrary they are willfully continuing to ignore it                            and placing entire effort in jeopardy I have on my own initiative                            passed my impression in this regard to MFASecGen Erez but I do not feel I                            should pursue this further without having balanced appraisal from                            Department which concludes that Turks in fact constitute principal                            threat to ceasefire breakdown Therefore request soonest Departments                            appraisal as to: a seriousness of threat of ceasefire deterioration and                            b which of the parties is the most responsibleMacomber	19740722
frus1969-76v30d117	117 Telegram From the Department of State to the Embassies in Turkey and Yugoslavia	None	1974-07-23 01:59:00	None	None	159043 Subject: Situation Report No 14 as of 1500 EDT July 221 Military Situation on Cyprus: Both Greece and Turkey agreed to a                            ceasefire on Cyprus beginning at 10:00 am EDT Commanders of both                            forces were subsequently notified but sporadic fighting still                            continues especially around Nicosia airport where the Turks are trying                            to gain control The Turks apparently have a firm grasp on Kyrenia on                            the north coast Despite the many flaws in the ceasefire the                            Governments of both Greece and Turkey seem relieved it is in effect and                            have given no signs of wanting to abrogate it2 Talks: Greece and Turkey have agreed to meet this week in Geneva to                            begin talks on the Cyprus situation The meeting will be held under                                UK auspices Foreign Secretary                                Callaghan and Turkish Foreign                            Minister Gunes will attend but Greece has not yet announced its                            representative No agenda has yet been decided3 Greece: Rumors of a coup overthrowing the Greek Government and                                Brigadier Ioannides have                            been circulating all day The rumors stated that Lt General Davos the                            Commander of C Corps in Salonika would replace General Gizikis as                            President However these rumors have been denied by the Androutsopoulos government and the Army                            and the US Embassy in Athens has been unable to verify their truth The                            British Ambassador has reported that the present GOG seems shaky but has the appearance of conducting                            business routinely4 NATO: The threat that Greece may pull                            out of NATO has virtually disappeared                            Greek officers at NATO headquarters in                            Brussels are staying at their posts but Greek officers assigned to                            subordinate NATO commands have been                            alerted to report home for mobilization However Greek sources expect                            they will remain in place The NATO                            allies have expressed satisfaction at the ceasefire and the expectation                            of talks between the parties5 Turkey: Prime Minister Ecevit                            held a press conference at which he stated US contributed greatly to                            establishment of a ceasefire He also said he was very pleased that                            serious war did not break out with Greece and that he did not expect                            a change in USTurkish relations6 In a press conference today Foreign Minister Gunes stated that Turkey                            had put troops on Cyprus to ensure that the constitutional rights and                            physical safety of the Turkish community will be protected Calling for                            a sovereign independent Cyprus Gunes insisted that future                            constitutional arrangements must take into account the fact that there                            are two sovereign peoples in Cyprus He seemed to be implying that                            Turkey will press hard for a federated regime in Cyprus7 Evacuation: Evacuation by helicopter from Dhekalia SBA to CTF 6162 for onward movement to                            Beirut has been completed In addition to American citizens 80 Lebanese                            nationals are aboardKissinger	19740723
frus1969-76v30d120	120 Telegram From the Embassy in Cyprus to the Department of State	None	1974-07-24 13:30:00	None	None	1723 For the Secretary from Ambassador Subject: CyprusForeign Minister Dimitriou                            telephoned EmbOff and asked following                            be passed:1 Makarios statement that he                            hopes return to Cyprus in two or three weeks has had an immediate and                            increasingly adverse reaction with Greek Cypriots Greek Cypriots of all                            stripes strong enosists EOKAB the indifferent etc other than                                AKEL and Lyssarides followers are already saying                            that if Makarios comes back                            blood will flow again and there will be civil strife on island Greek                            will be fighting Greek again2 Present govt including Clerides are convinced Makarios return if it is soon would be a disaster                            here The island needs time now for emotions to settle and for a return                            to some kind of stability and sanity Greeks are pulling together and                            hopefully under Clerides                            leadership they can be kept togetherunited and ready for a solution to                            GreekTurk problem on the island3 Govt feels that Makarios                            early return would only disrupt orderly return to normality here                            Perhaps if Makarios insists on                            returning he could put off his return for at least three months By                            that time the course here could be set emotions soothed and his return                            would not be too disruptive If however he keeps saying he will return                            in two or three weeks and if he does come back this soon then civil                            strife is almost a certainty4 Clerides has relayed substance                            of the above to Karamanlis as has                                Dimitriou to Gen Bonanos They have urged that Makarios not be permitted to return                            for at least three months Karamanlis replied he would think about it Bonanos agreed that Makarios should not return at least                            not for present5 Clerides govt through Dimitriou urges US to exert its                            influence indeed to take all possible measures to avoid Makarios return to Cyprus in near                            future6 Comment: Clerides in his press conference this morning publicly                            stated Archbishop should not return and question of his return should                            be decided through elections As incidental information Dimitriou said Council of Ministers has                            told Clerides that he has a free                            hand to reshuffle the Cabinet as he wishesDavies	19740724
frus1969-76v30d16	16 Telegram From the Mission to the North Atlantic Treaty Organization to the Department of State	None	1974-07-04 19:25:00	None	None	3745 Subj: GreekTurkish Dispute1 On July 4 SYGLuns invited to his office                            Ambassador of US UK France FRG                            Italy and Belgium for discussion of initiatives Luns intended to take in near future                            regarding GreekTurkish dispute over Aegean Luns said that he feared the possibility of conflict                            between Greece and Turkey and that he had concluded that he should take                            an initiative very quickly to try to engage the two countries in efforts                            to defuse the situation He believed that as in the case of the Middle                            East if one tried to solve all of the issues in one package very great                            difficulties would ensue Therefore he favored a stepbystep approach                            of the kind which had proven successful in the Middle East contextReference is to the incremental agreements                                    Kissinger concluded with                                the shuttle diplomacy he began in the wake of the October 1973                                ArabIsraeli war2 Luns then said that he favored                            leaving aside for the time being the legal aspects the question of                            minorities and question of Cyprus He thought it desirable to                            concentrate on the issue of oil and mineral wealth in the Aegean and to                            try to solve this problem now before major discoveries of oil were made                            Therefore he intended to propose to the Greeks and the Turks that they                            might establish joint companies to exploit the oil and mineral resources                            of the Aegean The question of percentage of participation and other                            specifics of such joint companies would be matters for later                            decision3 In making such a proposal he had in mind that he did not wish to call                            into question the legal rights which Greece insisted upon and that on                            the other hand Turkey should be able to say that it has a reasonable                            share in the mineral resources off its shores He recognized the danger                            that the Government of Greece might think that NATO or its Secretary General was trying to impose a                            solution and he intended to be discreet in his manner of proceeding with                            this initiative thinking first of preliminary contacts with the Greek                            and Turkish PermReps on the Council This might be followed up if                            appropriate with visit to Athens and Ankara by ASYG Kastl or by the SYGs                            Chef du Cabinet Paul Van Campen He intended to avoid all publicity                                Luns stressed He would hope                            at a suitable time to elicit diplomatic support from the allies                            represented in this meeting4 Luns anticipated that if his                            initiative were at all successful there might be followup discussions                            perhaps in NATO headquarters in which                            he would assist He thought this approach would avoid the creation of ad                            hoc machinery which the Greeks did not like and yet start a process of                            negotiations As regards timing Luns said that he intended to make a brief statement in                            the DPC on July 5 in which he would                            exhort the Greeks and Turks to refrain from any actions which might lead                            to use of force At Belgium Ambassador De Staerckes suggestion                                Luns said he might also refer                            to the Three Wise Mens report of 1956 and to a resolution of the                            North Atlantic Council which was adopted as a result of that report                            which called for submitting disputes to good offices procedures within                            the NATO framework Luns said he would follow this up with                            private dmarches to the Greek and Turkish delegations to NATO during the week of July 8 Luns said that he intended to undertake                            this initiative on his own responsibility although he would be grateful                            if his intentions were reported to capitalsRumsfeld	19740704
