id	title	subject	date	p_from	p_to	body	date_tmp
frus1969-76v10d186	186 Telegram From the Embassy in Cambodia to the Department of State	None	1975-03-13 08:50:00	None	None	4556 Subject: EE: Contingency                            Planning1 Embassy has begun contingency planningA                                memorandum from Springsteen                                to Scowcroft Contingency                                Planning for Cambodia March 8 contained an updated plan for the                                evacuation of US personnel from Phnom Penh Ibid Box 2                                Cambodia 11 to deal with eventuality of a negative vote by                            the US Congress on further assistance to                                CambodiaTelegram 56922 to Phnom Penh                                March 13 2324Z informed the Embassy: Hopes for emergency                                assistance for Cambodia were dealt a serious blow in the House                                today Foreign Affairs Committee rejected all proposed alternatives                                to the bill proposed by the administrationincluding the Hamilton                                subcommittee proposalby a vote of 15 to 18 then pursuant to                                    Wayne Hays intervention                                deferred a vote on the bill itself to give the Dept the opportunity                                to come back to the committee one more time National Archives                                    RG 59 Central Foreign Policy                                Files It has been our assumption for some time and we see                            no reason to change our estimate at this time that in the event of such                            a negative vote morale on the                                GKR side would deteriorate so                            rapidly as to constitute a collapse2 In such a situation we would first of all want to reduce the overall                            number of persons for whom we would be responsible in an evacuation to                            the maximum extent possible by using USSAG7 AF fixed wing aircraft or C130 and DC8 backhaul                            aircraft We have drawn up a list of approximately 225 persons made up                            primarily of USG employees American and                                TCNUSG contract employees and VOLAG personnel whom we would wish to                            include in this fixed wing evacuation just as soon as it could be                            arranged following receipt of news of negative action by the US Congress When completed this operation                            would leave us with approximately 425 people of all categories for whose                            evacuation we would remain responsible3 At this point we need some guidance from the Dept as to how it would                            wish us to proceed from then on One possibility would be to continue                            with the evacuation of the other 425 people by the same fixed wing                            aircraft This would constitute an Eagle Pull evacuation using the same                            fixed wing aircraft involved in the first evacuation Alternatively the                            second stage to evacuate the remaining 425 people could be executed with                            an Eagle Pull operation by helicopter The choice would probably depend                            on local conditions ie how the GKR                            and populace had reacted to the departure of the first group of 2254 For contingency planning purposes we need to have the Departments                            thinking on whether it would wish us to maintain some presence in this                            Embassy regardless of the outcome of the congressional vote and what the                            makeup of such a continuing presence should be We believe the Dept                            would concur in our view that a negative congressional vote combined                            with the evacuation of for example onethird of those for whom we are                            responsible would be likely to precipitate a situation on the GKR side which might well necessitate the                            total evacuation of our people It is next to impossible for us to                            predict exactly but we believe one essential aspect of our posture at                            that time ought to be to have incountry as small a number of people as                            possible for whose evacuation we would continue to be responsible5 Request Dept pass this message to CINCPAC and USSAGDean	19750313
frus1969-76v10d190	190 Telegram From the Embassy in Vietnam to the Department of State	None	1975-03-20 12:40:00	None	None	3225 For the Acting Secretary Subject: Approach to Thieu Ref: State 062480Telegram 62480 to Saigon March 20 instructed                                    Lehmann: You should see                                    Thieu as soon as possible                                to obtain from him his rationale for the withdrawal of his forces                                from Kontum and Pleiku and the drawdown of his forces in MRI You should tell him that we need a                                clear picture from him as to his intentions and strategy to deal                                with what is now clearly a general North Vietnamese offensive                                Ibid State Department Telegrams From SECSTATE Nodis 11 I had initiated request to see Thieu shortly before reftel was received Latter therefore provided welcome                            and timely guidance2 I saw the President late this afternoon and told him that I personally                            thought I understood what he was doing and why but that if President Ford the Secretary of State                            the Secretary of Defense and other senior advisers were to be fully                            effective in their continuing strong efforts to provide not only the                            300 million supplemental but further military assistance funds they                            needed to know not my assessment but President Thieus own description of his strategy and                            intentions3 President Thieu said Vietnam                            now found itself faced with a stronger enemy force than at any time                            certainly since 1972 That force is being constantly reinforced with                            units or personnel garblefrom North Vietnams strategic reserve                            divisions Thus the enemy is able to concentrate strong superior forces                            in local areas of his choosing leaving his own forces at a distinct                            disadvantage At the same time South Vietnam is not getting the one for                            one replacement of military items provided for in the Paris                            Agreement4 In light of this situation the President said he could no longer                            fight what from a military standpoint had for the last two years been a                            stupid way to fight a war He had to give up territory or face the                            prospect of having his own forces destroyed piece by piece eventually                            producing a situation where because of effort to defend every part of                            the country he could no longer defend any of it5 In the Highlands he might have kept Pleiku and perhaps Kontum                            However with the roads from the coast blocked by the enemy this could                            have been done only at great cost and even then the strong local                            superiority of the enemy would eventually have made a defense of Pleiku                            a suicide mission He had therefore decided to pull out what forces he could Because of the                            close proximity of strong enemy forces he had considered speed and                            surprise to be essential It had been a trade off between losing some                            equipment and aircraft and perhaps at the expense of a carefully                            organized and very orderly withdrawal or losing all of his forces                            because of inability to disengage themselves from an imminent enemy                            attack6 The loss of Ban Me Thuot the President said had definitely been a                            blow It had happened because the North Vietnamese had been able to                            concentrate a force equivalent to two divisions plus supporting units                            If the government had been able to hold Ban Me Thuot he might have used                            it as a base for the eventual recapture of Pleiku Because of the heavy                            investment of resources which an effort to recapture Ban Me Thuot would                            take and then with an uncertain outcome he had decided to forego the                            attempt7 Turning to the rest of the country especially the northern portion                            and to the future the President said there is a soldiers way and there                            is a politicians way of looking at things From the standpoint of the                            soldier what makes sense in the current situation is an effort to                            maintain the integrity of the country from Binh Dinh Province south                            less the Highland provinces which had been given up8 But as a politician he said he had to think of matters differently                            He said in his speech earlier that day that he would not abandon Thua                            Thien ie Hue and that he was determined to defend our                                territoryThe text of President Thieus speech was                                transmitted in telegram 3187 from Saigon March 20 National                                Archives RG 59 Central Foreign                                Policy Files On the other hand he has had to take away from                            General Truong the airborne division without adequate replacement This                            made the present force ratio in MR1 even                            less favorable to the government than it had been previously Guang Tin                            and most of Quang Ngai Provinces are under present circumstances really                            not defensible General Truong has been instructed to do his best with                            the forces he has at hand Hue would not be abandoned but would be                            fought for The President made it clear however that he did not think                            General Truong would be able to hold anything north of the Hai Van Pass                            The President also made it clear that the defense of Danang had priority                            and that an enclave might emerge there It would have to be decided                            later whether to try to hold that enclave If it were to be useful as a                            beachhead for the future recapture of other territory that was one thing                            but if were to be held simply as a suicide mission that would be                            another9 At the end of our discussion the President returned to the theme that                            until now the RVN had fought a war based                            on the premises of the Paris Agreement This premise had made for a                            stupid war militarily with                            scattered units on the governments side trying to defend every piece of                            territory The current North Vietnamese offensive has now ended any hope                            of continuing to fight on the premises of the Paris Agreement                            Therefore consideration of what is militarily most effective in                            defending as much as the population as possible and maintaining the                            integrity of the armed forces would henceforth be the most important                            consideration10 On US assistance the President said                            that he appreciates and is grateful for President Fords determination to seek 300 million                            supplemental this year He pointed out however that the 300 million                            would not provide for replacement of any capital items lost in combat                                Thieu said he would like for                            example for form strike units to take the offensive to the enemy at                            places of his and not the enemys choosing but without replacement of                            major items he would not be able to do so11 In summary Thieu had made a                            basic decision to trade major parts of territory probably including all                            of MR1 and large portions of MR2 in order to provide for an effective                            defense of the remainder with the resources available It is in my                            view a courageous decisionLehmann	19750320
frus1969-76v10d194	194 Telegram From the Embassy in Vietnam to the Department of State	None	1975-03-27 10:40:00	None	None	3624 Subject: Highlights of NVA                            OffensiveSummary for Period Ending Noon March 271 GeneralThe situation in and around Danang has deteriorated considerably in the                            past 24 hours NVA attacks began the                            morning of March 27 on GVN defensive                            positions south of the city and one RVNAF unit has already been forced from its position                            Within Danang public order is deteriorating rapidly and roads to the                            airport and Marble Mountain Pier are jammed with people In MR 2 the 41st and 42d Regts along with 420                            of the defenders of An Tuc district have broken through NVA forces which had them cut off and are                            presumably making their way to Qui Nhon About 1200 of the Rangers in                            the PleikuKontum convoy have arrived in Nha Trang but the fate of                            those covering the rear of the column is not clear and it is feared they                            may have been destroyed by the NVA In                                MR 3 Tay Ninh is quiet following the                            heavy NVA shelling in that province                            yesterday The NVAVC have mounted a new assault supported by                            tanks at Chon Thanh Activity in the Delta remains widely scattered and                            has declined2 MR 1The situation in MR 1 has deteriorated                            rapidly in the past 24 hours On the morning of March 27 tanksupported                                NVA troops launched an attack on                            elements of the 3rd Division in Trang Binh district Quang Tin and Que Son district                            Quang Nam both of which are part of the southern defense line of                            Danang The troops in Trang Binh have fallen back GVN forces at Fire Support Base Baldy came                            under attack as well and they doubt they can hold their position2500 members of the 146th Marine Brigade have been successfully                            evacuated by sea to Danang and are presently being deployed to defend                            the city 7100 members of the 2nd Division and territorials at Chu Lai                            have been evacuated to Danang and are currently being reorganized The                            1st Division is continuing to work its way overland to Danang from Hue                            and Marine rear elements are covering its withdrawalIn Danang police desertions are contributing to paralysis in the city                            There is no traffic control and roads to the airport and the Marble                            Mountain Pier are jammed Gunshots are common in the city and were                            fired during a confrontation around the World Airways 727 evacuating                            refugees from the airport Subsequently discipline was restored at the                            airport and a later 727 flight was loaded and took off in an orderly                            fashionSome battalion and regimental commanders from the 3rd Division the only                            viable ARVN Division in Quang Nam and                            critical to the defense of Danang are in Danang making arrangements for                            the exfiltration of their families and themselves3 MR 2In MR 2 Binh Dinh is the focus of                            military activity The 41st and 42d Regts which had been cut off in                            Binh Khe by the NVA managed to break                            through and while further word is not yet available are presumably on                            their way to Qui Nhon 420 of the 1600 defenders who were cut off when                            An Tuc district fell were located airlifted to the position of the                            41st and 42d Regts and are probably with the two regimentsAbout 1200 Rangers from the PleikuKontum convoy have made it to Nha                            Trang The primary problem facing the MR                            2 command is finding sufficient equipment to refit the returning troops                            Some of the troops entering Nha Trang are relatively disciplined but                            others including at least one group of armed Rangers are not                            responding to command controlThe fate of the military units covering the rear of the convoy which                            include elements of the 6th 22d and 25th Ranger groups is not clear                            It is feared that they may have been destroyed by NVA forces4 MR 3The NVA have launched a new attack                            supported by tanks on the GVN forces at                            Chon Thanh No other details are available at this time The situation                            is quiet in Tay Ninh following yesterdays widespread shelling The                            district capital of Binh Khanh in eastern Long Khanh has apparently been                            overrun Radio contact was lost on March 26 and seventy of the defenders have arrived                            at a nearby outpost About 750 of the 1400 RFPF from the Hoai Duc area                            have returned to government lines They came upon a large NVAVC rear                            base during their return and destroyed four trucks six tons of                            assorted ammo 100 AK47s and a 75 mm                            recoilless rifle5 MR4Activity in the Delta declined slightly and remains widely scattered6 ICCSAll but two ICCS personnel have                            withdrawn from the ICCS Region II                                HQ at Danang The remaining two plan                            to depart March 28During a March 27                                meeting the with the President 9:3010:32 am Kissinger told Ford: On Vietnam I think we are                                on the wrong wicket They seem to have lost four divisions except                                for the people themselves who are now a rabble They have lost                                massive amounts of matriel Talking 300 million in these                                circumstances is nonsense A threeyear program is nonsensethree                                years to what Subject to Weyands views it looks like they have lost                                virtually everything and North Vietnam has suffered very little You                                may wind up with this option: to pour in massive amounts of                                equipment or to go for a oneyear appropriation and see what                                happens I say this with a bleeding heartbut maybe you must put                                Vietnam behind you and not tear the country apart again The Vietnam                                agreements were based on two things: our threat of military support                                and the continuation of aid In July 73 we stopped our support and                                we also cut the aid below the minimum they needed Now we are faced                                with a desperate situation I thinkI defended a threeyear                                programbut I think it is beyond that Ford Library National Security Adviser Memoranda                                of Conversations Box 10 3271975Warning Notice: Sensitive intelligence sources                            and method involved No foreign disseminationLehmann	19750327
frus1969-76v10d197	197 Telegram From the Embassy in Cambodia to the Department of State	None	1975-03-31 10:30:00	None	None	5811 Subject: E  E Planning Ref: A                            Phnom Penh 4556 B State 057526 C State 064003 D Phnom Penh 5176                            E State 67109Telegram 57526 to Phnom                                Penh March 14 is ibid From SECSTATE Nodis 2                                Telegram 4556 from Phnom Penh March 13 is printed as Document 186 Telegram 64003 to Phnom Penh                                March 21 telegram 5176 from Phnom Penh March 21 and telegram                                67019 to Phnom Penh March 25 are in the National Archives RG 59 State Archiving System1 To adopt military format believe it would be helpful to recapitulate                            essential points in exchanges we have had with Department in messages                            referenced above Ref A recommended that in the event of a negative vote                            by the US Congress on further assistance to Cambodia we act promptly                            to reduce overall number of persons for whose evacuation we are                            responsible by moving out approximately 225 persons by fixed wing assets                            immediately This recommendation was based on assumption that such a                            negative vote would cause morale on the GKR side to deteriorate so rapidly as to constitute a                            collapse and that an Eagle Pull extraction would then become                            necessary2 Ref B rejected this recommendation and instructed me to inform                                Lon Nol following a decisive                            congressional vote against supplementary assistance that the US                            Mission will continue to function normally to administer the ongoing aid                            shipments and that we have no present plans to evacuate official                            Americans In an FYI section this                            message noted that the mood in Phnom Penh after an aid cutoff may not                            permit us to hold to this posture on evacuation for very long but that                            I should not order any evacuation without receiving final authorization                            from Washington except in extremis meaning a situation where American                            lives are in immediate danger and I am unable to contact                            Washington3 Ref C asked my views for planning purposes on feasibility of beginning                            to reduce further the number of people included in evacuation plan                            without detracting from our operations and without arousing or                            contributing to GKR concern especially                            in absence of definitive action by the Congress4 Ref D expressed the view that we were receiving conflicting signals                            from the Department on EE planning                            I pointed out that we had                            already made reductions of people included in our evacuation plan that                            we could make further reductions in the persons over whom we have                            control employees and VOLAG                            personnel without detracting unduly from our operations but if we did                            so it would arouse GKR concern and would                            degrade the posture of unflinching support and steadfastness that the                            Mission was under instructions from Washington to project I also noted                            that the largest groups for which we are responsible are either not                            under our control or are groups whose size we can only estimate VIPs                            and Khmer employees of the USG5 Ref E stated that there are no conflicting signals because we were                            only being asked for our views6 I believe conditions have changed significantly since the above                            exchanges so that we need to take another look at this whole question                            The following are new factors to be considered:A The US Congress may simply fail to act on the administrations                            request so that there may be no definitive congressional vote against                            further assistance to Cambodia Even a favorable vote may provide too                            little and too lateB The assistance pipeline is running dry Today we have about a tenday                            supply of rice incountry As for ammunition the following projections                            are extracted from a message prepared yesterday by MEDTC 200500Z Mar 75 which I am having                            repeated to the Department:April 6Ammo stocks at depots incountry will decline to an                                average of 15 days of supply 6000 short tonsApril 11All airdrops to enclaves must terminate due to lack of                                funds for further aerial delivery equipmentApril 20Expanded bird air delivery of MAP supplies will terminate owing to lack of                                fundsApril 25Ammo stocks on hand in Cambodia will reach zero rpt zero balanceMEDTC estimates that FANKs will to fight could collapse                            between April 6 and 17 By the former date it will become apparent to                                FANK that ammo deliveries are not                            keeping pace with depot issues By the latter date zero balances in                            certain critical lines will occur MEDTC comments that FANK                            can reasonably be expected to crack well before the shelves are                            completely bareC Pochentong may be interdicted at any time FANK his failed to retake Toul Leap the KC have broken through the North Dike                            defense line and could bring Pochentong within mortar range shortly                            That would mean the end of the airliftD The Neak LoeungBanam enclave may fall any day now This event would                            release perhaps as many as 8000 KC                            troops to move north to attack the southern and southeastern perimeters                            of Phnom Penh which are only                            lightly defended FANK has no reserves                            to strengthen such a threatened area of the perimeterE The Khmers are watching developments in South Vietnam and many see a                            similar fate awaiting them Both our military and SRF personnel who have close contact with                            Khmers are reporting an increasing level of antiAmerican sentiment                                GKR and FANK morale may collapse even before or in the absence of                            negative action by the US Congress7 I believe we need to reconsider our EE posture Ref B was written at a time when it was                            believed that the congressional decision would come when there were                            supplies still in the pipeline to be delivered and that we had the                            capability of delivering them In light of our present circumstances I                            wish to make two recommendations for the Departments consideration:A That we begin now to move out of country selectively a small number                            but steady flow of personnel included in our evacuation plan with whose                            services we can dispense for example some of the TCNs who work on ammunition logistics                            There would be a calculated risk that this movement would have an                            adverse effect on Khmer morale but I would hope it would not have a                            major impact Our overall presence would still be very large and highly                            visible We can of course do nothing about reducing the numbers in                            categories over which we have no controlB That we again give consideration to moving out some two hundred or                            more persons by fixed wing assets as the first step of an evacuation as                            proposed in Ref A on the assumption that we have been authorized to                            proceed with Eagle Pull That means that once Eagle Pull has been                            authorized the largest contingent possible would use fixed wing assets                            taking advantage of surprise element The balance would be extracted by                            helicopter Obviously this scenario assumes availability of Pochentong                            airport Securing of airport by US military would not be required for                            this initial movement8 Request that this message be repeated to CINCPAC and COMUSSAG                            as this reexamination of our situation grew out of discussions we had                            with Admiral Gayler and LtG                                Burns when they visited here                            March 29Dean	19750331
frus1969-76v16d134	134 Telegram From the Department of State to Secretary of State Kissinger in Aswan	None	1975-03-13 01:25:00	None	None	Tosec 42056179 Subject: Analysis of Recent Soviet Behavior Ref: Secto 187This reference is in error In telegram Secto 178428 not Secto 187                            from Jerusalem March 12 Sisco                            passed the following instructions to Sonnenfeldt and Hyland: Secretary would like your analysis of recent                            Soviet moves and your judgment as to whether these amount to a pattern                            Secretary mentioned in particular: the tone of Soviet reply on CSCE the absence of a reply to his offer                            to meet with Gromyko their                            sending their Geneva PermRep Vinogradov around the Middle East without prior notice                            or discussion with us and the reply on SALT Believe you should also have a look at Soviet press                            treatment in general as well as in particular to the Middle East                            Ibid For the Secretary from Sonnenfeldt and Hyland1 Our basic estimate is that collapse of Trade Bill following unexpected                        backlash in the US against Vladivostok led to a review of Soviet policy                        and a limited shift to a less conciliatory posture in dealing with us This                        has been reflected both in the stiffer tone of Soviet communications to us                        and in their positions in CSCE SALT the Middle East and Cyprus2 Since this period also coincided with Brezhnevs long absence and Dobrynins return for an alleged policy review we were                        inclined to speculate that a more extensive change and further hardening                        might be in store perhaps associated with circumscribing of Brezhnevs freedom of action and                        authority3 In the past few weeks however we have not detected any particular                        pattern in Soviet moves and statements that would point to a major change                        beyond that initiated at the time of the Trade Bill On each of the issues                        the Soviets seem to be following tactics that were more or less predictable                        last winter and that flow largely from nature of issues rather than                        concerted effort to shift to a new policy line4 On CSCE the tone of the last                            letterSee Document                                135 and footnote 3 thereto is curt and hectoring                        moreover it ignores several other issues raised in our communicationDocument 133 On                        the other hand at Vladivostok Brezhnev had already begun to intensify the                        effort to complete CSCE This must now                        seem within reach and he is determined to nail it down once and for all                        The reasons are the obvious ones The desultory discussions and prolonged                        haggling have robbed the conference of some of its value to the Soviets                        With other schemes afoot including WW II celebrations meeting of European                        Communists Brezhnevs travels                        etc it is not surprising that Soviets including Brezhnev personally are increasingly                        irritated and frustrated by their inability to get a firm Western                        commitment Also Soviets must realize that as long as CSCE remains open it is a hostage against                        their behavior elsewhere including the Middle East5 We also feel that the Soviets are becoming more worried about Europe The                        Soviets have never been as happy with SchmidtGenscher as                        with BrandtScheel On top of that CDU gains in FRG Land elections and the critical impact of elections in                        Westphalia could at some point lead to CDUCSU return to power Given the                            CDU position on CSCE and even on the interpretation of the                        Eastern treaties the Soviets would naturally be worried about such a change                        in German governments This concern would be greater in light of lessened                        weight of French influence over Bonn under Giscard compared with the                            DeGaullePompidou era6 In this connection return of Abrasimov as Ambassador to East Berlin may reflect a                        decision to maintain tighter controls over Berlin developments and over                        GDRFRG relationship7 In addition there is probably some dismay in Moscow over the crisis of                        capitalism and what it means they must be encouraged by a weakening of the                        Western coalition by divisiveness of energy issues by the collapsing                        southern flank of NATO At the same time                        they are also concerned that internal instabilities not lead to a return to                        1930s8 On SALT we think that the negotiations                        in Geneva are about where we expected The Soviets opening position was of                        course the old tactic of trying to squeeze out a few more gains than                        warranted by Vladivostok                        Nevertheless Soviets have also wanted us to table a draft and then to begin                        more systematic work They will study our draft and probably send some new                        instructions9 Until then it is difficult to say how serious the differences may be                        though of course we have anticipated that there will be major resistance on                        Backfire ASMs and intricate MIRV verification The only new note in the                        last week was the apparent lack of urgency in Soviet comments which had been                        a theme at opening of negotiations This may reflect less about SALT than about timing of Brezhnev visit10 Indeed lack of precise timetable on the visit is becoming an interesting                        indicator in itself You will recall Gromykos stout refusal in Geneva to mention it in the                        communiqu Soviets seem to be holding back and it may be that commitment                        on CSCE has become a precondition to                        setting a date for the visit It thus may be that Soviets have relaxed in                            SALT on the grounds that they have                        longer period for bargaining But this could change if a commitment is made                        on CSCE Note:                        There is in fact a good deal to recommend a late summer or autumn Brezhnev visit: 1 have time for SALT: 2 more incentive for Soviet restraint                        if CSCE ends by July 3 scheduling                        problems11 In the TTB talks Soviets seem to be                        moving toward US position and taking position that talks should be                        finished soon In effect Morokhov                        has accepted in principle a low fissionyield limit on excavation PNEs a yield limit of 150 kt on contained PNEs and the need for observers Given the clear evidence that                            Morokhov conducts these                        negotiations on his own it is doubtful that this development reflects a                        leadership decision on the technical specifics It is likely however that                            Morokhov is operating under some                        overall political guidance to work seriously toward wrapping up the TTBPNE                        issue by the time of the next summit12 In MBFR we have rather good                        intelligence that Soviets are stalling pending CSCE They anticipate the introduction of Option III and are                        worried by the difficulties in handling it Since Brezhnev is on record favoring an                        agreement in 1975 the Soviets may want to move later this year13 On other arms control security issuesenvironmental modification and                        chemical weaponsSoviets are behaving reasonably They are not agitating                        against us on CW in Geneva and want to wrap                        up the CCD rather quickly Environmental                        warfare talks here in Washington also went about as expected an agreement                        could probably be reached whenever a highlevel decision is made14 On substance of CSCE the Soviets are                        continuing to dribble out modest concessions15 In short we can see that Soviets are clearly becoming more difficult to                        deal with but their position is not notably harder than it might have been had there been no setback on                        trade They have a clear selfinterest in preserving an element of dtente                        in Europe and in pursuing SALT and in                        registering gains for Brezhnevs                        peace program at 25th Party Congress Hardening of Soviet policy if it                        comes therefore is more likely to be in reaction to significant                        deterioration in our position or in response to developments in the Middle                        East or on the Trade Bill On the latter the decline in emigration and                        the more caustic comments by Alkhimov suggest the Soviets may have greatly                        lowered their expectations for any serious movementOn March 5 Izvestia published                            an interview with Vladimir S Alkhimov Soviet Deputy Minister of                            Foreign Trade who had recently returned from a meeting in New York of                            the Executive Committee of the USUSSR Trade and Economic Council The Embassy in Moscow                            reported on the interview in telegram 2996 March 6 National Archives                                RG 59 Central Foreign Policy Files                            For the condensed English text see Current Digest of                                the Soviet Press Vol XXVII No 9 March 26 1975 p                            7 However Alkhimov in Izvestia claims                        that you explained to his group the measures the administration was                        undertaking to fulfill our pledges Moreover when Alkhimov was here he                        made clear Soviets will not default on obligatory July 1975 LendLease                        installment or unravel business facilitation they have undertaken since                        1972 We also note the alacrity with which the Soviets accepted the                            Robinson visit and pressed for                            Simon and the US Senators to                        come Soviets are thus not burning trade bridges no doubt because they                        still consider them beneficial16 On the Middle East the Soviets continue to be very critical about                        partial solutions and oneman diplomacy but have avoided substantive                        comment on the Middle East negotiations References to your role are                        however becoming more explicit and with clearly disapproving overtones                        There are numerous assertions that the Western press is exaggerating the                        potential of the present round of talks but there is no clear effort made                        to disrupt or derail them in Soviet commentary17 The Soviet public position remains essentially that enunciated by                            Brezhnev in his February 14                        comments to Wilson minus the                        criticism on soporifics which has disappeared:Partial accords and separate agreements will not guarantee implementation of                            UN decisions or restore peace to the                        area They are useful only as integral parts of a total MidEast                        settlementResolution of the Palestinian question is a sine qua non and requires some                        form of Palestinian national administration on the West Bank Most suitably                        the PLO should form it in keeping with the                        Arab decision at RabatSpeedy resumption of the Geneva Conference is the only way to ensure                        substained momentum toward an allembracing solution18 The focus of Soviet attention at the moment is unquestionably the                        Palestinian factor Perhaps in this connection two Soviet factfinding                        missions have just turned up in the area Vinogradov arrived in Damascus MondayMarch 10 and on the 11th was received by the                        Jordanian Prime Minister in Amman Moscow did not announce the visit The                        Egyptian Embassy in Amman reported that Vinogradov might attempt to achieve a reconciliation                        between Jordan and the PLO sic This is a sensitive source More probably he                        is gathering facts for Gromyko to                        use if he meets you19 Simultaneously a Soviet AfroAsian Solidarity Organization delegation                        headed by Victor Kudryavtsev is in Damascus and Beirut ostensibly to                        discuss Palestinian issues with the PLO                        The AASO is normally the PLOs host when the latter visits the USSR and a Soviet Parliamentary delegation                        was in Amman prior to Vinogradovs                        arrival20 Thus the Soviets may be seriously groping for an approach to the                        Palestinian issuewhich they insist remains the crux of any successful                        defusing of the Middle East crisis Evidently this is the one area where                        they see leeway for themselves regardless of the outcome of your trip In                        any event they appear to be acting on the assumption that as one prominent                        Soviet commentator wrote last week US diplomacy does not intend to prompt                        Tel Aviv to embark on talks about the Palestinian issue or take it upon                        itself to find a solution until at least 1977 after the US elections and                        as a result there is already a trend toward freezing this key problem The                        factfinding missions suggest that Moscow is determined to block any                        inclinations toward such a freeze and hopes to use the PLO as its instrument21 Soviet agitation in public and behind the scenes with Makarios is well                        known to you In recent days however our impression is that Soviets have                        decided to go along with whatever scheme seems most likely to put them on                        majority side in New York Obviously formal role for Waldheim has appeal for Soviets since it                        gives them at least indirect influence over talks In any case it is not                        our impression that Soviets have any clear line on the issues other than to                        maneuver to keep some influence in Athens Ankara and Nicosia and block a                        settlement arranged by you22 Developments in Southeast Asia have been virtually ignored in Soviet                        propaganda and there is no sense of gloating But Cambodian developments                        have probably caught Soviets off guard and created a dilemma since they                        have maintained their Embassy in Phnom Penh In this connection we note                        surprise visit by Firyubin to Hanoi                        and Vientiane this week on what is probably mission to inform Soviet                            leadership what future holds                        for them Obviously Soviets will pay careful attention to Congressional                        outcome if only as indicators of strength of executive and mood of this                        country They cannot be pleased at prospect of return of Sihanouk who told AFP today that China is Cambodias best friend23 In general a degree of Soviet irritability with us is not surprising in                        view of the buffeting their dtente line has taken and particularly since                        they may be grappling with their own leadership problems They are clearly                        trying to show that Brezhnev is                        operating normally again and will continue to do so through the US and                            CSCE summits We have no new evidence                        of leadership instability but still think it likely that succession question                        has been opened and may have to be resolved before the Party Congress24 Our sense of present Soviet attitude is that they are watching us                        unusually closely and are particularly sensitive to any indication that we                        are not living up to past promises Obviously they are well served in                        dealing with us and the Congress by taking a stance of the injured party                        But the top leaders surely have a genuine concern about whether the US                        side can sustain a policy of dtente25 We expect that over the coming weeks and indeed for the balance of the                        year the Soviets will be probing us more sharply and weighing more                        carefully their overall attitude toward us Specifically we should be                        prepared for: serious problems if we do not produce a CSCE summit by July increased troublemaking                        on the Middle East particularly on the PLO perhaps mild pressures on Berlin issues and growing pressure                        on the administration to show it is able or at least willing to produce a                        turnaround on trade legislation26 More basically whatever the fluctuations in style and tone we think it                        unlikely that the Soviets have changed their overall perception of their                        interests Even if their more ambitious expectations concerning economic and                        technological cooperation have had to be lowered they must know that a                        broadly positive relationship with us is essential After all their                        economic problem China Eastern Europe and the other factors that led to                        the decisions of 1971 have not significantly changed This is not to say                        that they could not change: major blows to the US position in Southeast                        Asia and the Eastern and Western Mediterranean the likely disenchantment of                        China with us that this might entail domestically immobilized US                        administration failure or frustration on CSCE SALT PNEs and other negotiating projects with                        which Brezhnev is identified                        economic disruption and hence political turbulence in the industrialized                        world not to mention the outbreak of a new Middle East warall this and                        more could represent such fundamental change in the world environment that                        even the inert Soviet leaders would be bound to take notice to see what                        historic opportunities beckoned This merely goes to show that USSoviet relations do not occur in a vacuum                        and that a dtente that is in our interest cannot be isolated from the                        rest of our policies For now however whatever the evidence of Soviet                        irritation and brittleness we do not see a sea change in Soviet                            conductIn telegram Tosec 80262810 to                                Kissinger in Jerusalem                            March 20 Sonnenfeldt and                                Hyland stated that their                            previous assessment of SovietAmerican relations may have been somewhat                            optimistic While we think our basic analysis is sound we may                            underestimate the adverse impact of an accumulation of actual and                            potential problems and incidents some of which have come to light even                            since we sent you our assessment The two men then cited a series of                            recent developments including those related to Portugal SALT CSCE and the Middle East National Archives RG 59 Entry 5339 Records of the Office of                            the Counselor Box 5 Soviet Union JanuaryMarch 1975Ingersoll	19750313
