id	title	subject	date	p_from	p_to	body	date_tmp
frus1969-76v10d200	200 Telegram From the Embassy in Cambodia to the Department of State	None	1975-04-01 12:15:00	None	None	5859 Eyes Only Assistant Secretary Habib from Ambassador Subject: Current Military                            Situation and EE Planning1 From sensitive sources we understand that the enemy has decided to                            make an allout push for Phnom Penh We understand that the enemy is                            going to bring in forces from Kompong Cham Siem Reap and Kompong                            Chhnang in order to take advantage of any break in the FANK defense line near Pochentong Airport                            According to these sources the objective of the enemy is to interdict                            Pochentong Airport to all traffic2 At the same time the news from the Mekong River town of Neak Luong                            would presage a collapse of the FANK                            defense there in the next few days As of the time of writing this                            telegram 1900 hours April 1 the situation there is confused but it                            is apparent that Neak Luong cannot hold out much longer This would free                            5000 to 6000 enemy troops from that site who could then reinforce the                            11th and 12th KC Brigades which are                            already pressing FANK on the southern                            flank of Phnom Penh3 Under the circumstances I wonder whether it would not be prudent to                            reduce over the next few days the number of potential evacuees for whom                            we will have responsibility in the event of Eagle Pull I am                            specifically thinking of thirdcountry nationals working in the                            ammunition control field AID employees                            and some voluntary agency workers I would like to assure you that we                            will abide by the Depts decision but I believe we should take                            advantage of following assets to thin out our ranks while we still                            can4 I would appreciate an early replyDean	19750401
frus1969-76v10d203	203 Telegram From the Department of State to the Embassy in Vietnam	None	1975-04-02 23:21:00	None	None	74933 Subject: Additional Assistance Limited Evacuation For the                            Ambassador from the Secretary Ref: State 73051See footnote 3 Document                                    2011 You should inform President                                Thieu immediately that the President intends to make a                            major public effort to get additional assistance for VietNam following                            General Weyands assessment at                            the end of this week In a speech probably on April 10 the President                            will urge the Congress to act favorably on additional assistance for                            VietNam within two weeks2 At the same time you should tell Thieu that under present circumstances you believe it is                            prudent to begin to reduce the number of Americans in South VietNam at                            least temporarily You should indicate that over the next few days you                            will be arranging for the departure of all dependents of official                            Americans as well as all official Americans who have already been                            evacuated from MRs I and II and who no                            longer have any function to perform in the country You should stress to                                Thieu that the US Mission                            will continue to function normally and that your efforts are simply                            designed to thin out the number of Americans in SVN to those fulfilling essential functions3 Immediately following this you are to arrange for the departure from                            South VietNam over the next few days of all remaining dependents of                            official Americans including to the extent possible dependents of                            contractor personnel and all official Americans who have been withdrawn                            from MR I and MR II Although we recognize that these moves will                            inevitably become known and will create a certain amount of speculation                            you should carry them out in a way best designed to minimize any adverse                            impact on the South Vietnamese You should use commercial aircraft where                            possible for these departures as well as available military transport as                            necessary If transportation is a problem let us know as soon as                            possible4 You should suggest to nonofficial Americans that they consider                            sending out of South VietNam their dependents and that less essential                            personnel should also leave5 Finally I would like your early recommendations as to whether you                            should bring all or most Americans into Saigon from remaining field                            posts at this time in view of the situationKissinger	19750402
frus1969-76v10d204	204 Telegram From the Embassy in Vietnam to the Department of State	None	1975-04-03 02:58:00	None	None	4109 Subject: E and E Planning Ref: State 073051See footnote 3 Document                                    2011 The crux of our dilemma is the necessity to preserve the knifeedge                            balance between need to reconcile the need of moving ahead to reduce                            residual EE problems to a minimum                            with the necessity to avoid any action which would set off or                            significantly contribute to a panic situation endangering American lives                            which would not only complicate our EE problem but could have wider repercussions on the                            overall politicalmilitary situation This having been said the                            comments below address the questions raised in reftel:2 A number of employees in all elements of the Mission have already                            applied to have their dependents proceed to safehaven and their orders                            are being issued as rapidly as possible As this process continues we                            expect that others will voluntarily follow suit in the next few days In                            addition we will be moving ahead with travel orders for employees from                                ConGens Danang and Nha Trang with                            a few exceptions of people who will be needed here The latter step is                            entirely logical and can be readily explained DAO is conducting a RIF in                            order to save DAV funds for military supplies A number of American                            business enterprises in the country have already decided to begin                            departure of dependents and at least some of their nonVietnamese staff                            The combined effect of these actions is expected to reduce the US population in Vietnam from the current                            total of about 5800 including all categoriesgovernmental private and                            dependents We will have to determine on a day by day basis what                            additional steps to take Embassy is in touch with PAA with view of increasing scheduled                                PAA flights NonUS diplomatic population in Saigon including                            dependents is less than 1000 and some Missions are now reducing their                            numbers3 We will have no Americans remaining in MR2 within a day or two except of course the nine                            Americans missing in Ban Me Thuot We are in process of thinning out in                                MR3 and MR44 Para 1C of reftel raises issues of monumental proportions which must                            be faced squarely There are more than 17000 locally hired Vietnamese                            employees in various categories direct hire contract garblewith an                            average family size of 8 persons We are talking about 136000 people in                            this category alone These figures include local employees in MR1 and MR2 some of whom reached Saigon Assuming conservatively                            that about 50 percent would opt to leave Vietnam we are talking about                            6070000 people There could well be more In addition there are at                            least 1000 Vietnamese who are close relatives of US citizens Finally there are an estimated 1500 TCNs employed by the US Government and US media                            which have to be taken into account A rough estimate of those close                            relatives of US citizens ranking GVN officials and their families etc                            would exceed ten thousand For planning purposes we should use the                            figure of 100000 for whose safety the USG will have a definite garblemoral                            responsibility5 It is obvious that these numbers in the aggregate pose major practical                            problems of moving such large number of Vietnamese nationals and the                            problem of where these people are to go If we are to emerge with the                            slightest vestige of honor given the history of American involvement in                            Vietnam the only right thing to do must be to move these people to the                                US and resolve any legal problem by                            special legislation later The USG                            certainly has the capability to solve the practical problems6 At this moment we have in the area substantial seaborne transportation                            assets in form of the ships now being used in the refugee evacuation                            including the 4 US naval ships now                            available The carrier Hancock and accompanying                            ships are on the way and we understand are due to arrive about April 8                            In an emergency situation under adverse circumstances we may however                            have considerable difficulty getting people to these ships                            Consequently our emergency planning continues to emphasize air                            evacuation from Tan Son Nhut We could have a serious problem however                            in securing Tan San Nhut Airfield and access to it We are in urgent                            communications with CINCPAC now to                            develop plans to insert on short notice a force to secure the airfield                            We need to develop all plans on an urgent basis and while doing so                            should have available close by all possible military assets to provide                            flexibility which is absolutely essential in a possible situation the                            specific features of which are very difficult to define with any                            precision in advanceMartin	19750403
frus1969-76v10d206	206 Telegram From the Department of State to the Embassy in Vietnam	None	1975-04-05 01:32:00	None	None	77668 Subject: Evacuation Eyes only for the Ambassador from the                            Secretary1 I am not at all pleased with the way we are approaching the difficult                            question of VietNam evacuation If we lose our composurebe it in                            Washington or whereverwe will lose much more as welllives national                            dignity and a common sense of confidence that we can manage whatever                            crises the future may hold Everyone is under stress But this need not                            lead to the disintegration of discipline and clearheadedness that I                            believe is engulfing us2 I have therefore established the following procedures for dealing with                            the question of evacuation:A Any orders you receive will come from either me or Brent Scowcroft and will be so                            identifiedB You are to be informed in advance of steps being contemplated in                            Washington You should comment without delay once you have received                            advance warning that certain measures may be under consideration To the                            extent possible I will make no decisions in the absence of your                            viewsC Once orders have been issued by me you may appeal those instructions                            to me through Scowcroft before                            execution If your appeal fails you should execute the orders without                            complaint and without deviation unless extraordinary circumstances on                            the ground so dictateD The comprehensive plan for evacuation that I have asked you to submit                            urgently will serve as the basis of our overall plan and will proceed as                            outlined by you unless superseded in part or in whole by instructions                            from meIngersoll	19750405
frus1969-76v10d207	207 Telegram From the Station in Saigon to the Central Intelligence Agency	None	1975-04-05 05:30:00	None	None	3852 Ref: Headquarters 4548Telegram 4548                                from Headquarters April 14 stated that psychological pressures                                and even chaos could result in violence against President Thieu With                                    Diem precedent and current allegations                                against our agency it would be both institutional and national                                disaster if there was any remote connection between us and such an                                event Ibid Mr Colby from COS1 Agree one hundred percent with your views in ref2 It has of course been constant Station and Embassy policy to make                            explicitly clear to all concerned that the United States and the Central                            Intelligence Agency in particular will not support any coup or other                            unconstitutional act against the Government of the Republic of Vietnam                            We have also stated specifically to several potential coup planners                            including Nguyen Cao Ky that any                            attempt to remove Thieu along the                            lines of the 1963 experience would be just about the surest way to                            guarantee a complete and immediate end to American support and that a                            coup would result in military dissension and chaos as well as fatal                            weakening of any prospects of effective resistance against the                            Communists3 Actually Nguyen Cao Ky for                            example has been making all the right noises He has stated publicly and                            privately that he has no intention of mounting or participating in any                            coup While he has held meetings reported by Station where legal moves                            to push Thieu from office were                            considered he has informed the Prime Minister the Chairman of the                            Joint General Staff and others of his activities We sense a consensus                            in the higher levels of the Army against any coup attempts and while                            there is a continuing and growing momentum in favor of new leadership                            there also seems to be general agreement that the change should be                            accomplished within the constitutional framework	19750405
frus1969-76v10d215	215 Telegram From the Department of State to the Embassy in Cambodia	None	1975-04-10 16:29:00	None	None	81634 Subject: EE Ref: Phnom Penh                            6105 and 6093The Embassy reported on the                                Cambodian military situation in telegram 6105 from Phnom Penh April                                10 In telegram 6093 from Phnom Penh April 10                                    Dean recommended that Operation Eagle Pull                                be initiated no later than April 12 He then reported on the                                military situation around Phnom Penh Both in National Archives                                    RG 59 Central Foreign Policy                                Files1 On the basis of your recommendation you are instructed to evacuate                            without delay early am April 11 if possible all Americans and others                            for whom we are responsible including as many Khmer as possible under                            the circumstances You should try to do so by use of fixed wing aircraft                            in manner you judge best You should not rpt not call for Eagle Pull phase III unless in your                            judgment there is no other way to protect American lives2 As you know your first priority is to get Americans out safely and                            then as many Khmer as possible The latter of course have numerous                                GKR aircraft at their disposal3 We have noted your latest conversation with Saukham Khoy and his plans for ending the war in a                            humane wayDean reported on the meeting in telegram 6094                                from Phnom Penh April 10 Ibid If you believe that you                            and a handful of your staff should stay a while longer in order to help                                GKR through their last days you are                            authorized to do so This should not be done at risk to you your staff                            or those Khmer whom you can get out with you4 Please inform us by Flash message of your plansKissinger	19750410
frus1969-76v10d216	216 Telegram From the Embassy in Cambodia to the Department of State	None	1975-04-10 21:00:00	None	None	6111 Subject: EE Ref: 81634Document 2151 Re para one reftel it is now too late 0400 hours                            local April 11 to execute evacuation early an April 11 We are                            therefore planning to evacuate early am April 12 CINCPACJ3 confirms that Hancock will be available April 12 which would increase total                            helo assets and assure us singlelift helo capability2 Eagle Pull options one or two are not feasible for number of                            reasons:A Unavailability of ground security force of sufficient size to secure                            Pochentong AirfieldB Possibility that Pochentong will not be in friendly hands April 12 or                            will be under severe enemy attack by April 12C Probable necessity to use massive TACAIR to secure Pochentong and                            inevitability that such TACAIR would be directed against friendlies as                            well as enemy which would be highly inadvisable politicallyD Even if none of the above apply massive evacuation via Pochentong                            would be likely to cause general panic in city which would make                            operation impossible to execute without using force against civil                            populaceE Contrary to scenario outlined in JCS                            101821Z Apr 75Not found if Eagle                            Pull options one or two failed to be completed successfully because of                            pandemonium at Pochentong it would then be impossible to move GSF and evacuees to LZ Hotel Remember Da                            Nang3 In view of above Eagle Pull option three is our only possible course                            and if military situation deteriorates we have to move before Saturday                                DCM General Palmer Colonel                            Batchelder and Admiral Gayler                            whom we have just consulted by phone are unanimously in agreement with                            this judgment of mine4 I therefore request all concerned to execute Eagle Pull option three                            at first light Saturday April 12 with first chopper to arrive at LZ                            Hotel at 0900 hours local5 Use of American TACAIR is less likely to be necessary under Eagle Pull                            option three than under the other options though I cannot rule out the                            possibility that it would be required even under option three Under                            option three my estimate is that it would be directed against the KC rather than against the FANK which I could not guarantee under                            options one or two6 Re para two reftel I understand that my                            instructions are to give first priority to getting Americans out safely                            and then as many Khmer as possible This is obviously a drafting                            error since once the Americans have left the Khmers will be on their                            own and there will be no opportunity for us to get Khmers out                            then7 Re para three reftel I would be happy to stay and                            more than a handful of my staff have already volunteered to stay with                            me if there would be any way we could assist the Khmers to work out a                            peaceful resolution Of course there would be some risks involved and                            we shall weigh these risks tomorrow on the basis of meetings I plan to                            have with the leaders of the GKR If                            they are still chewing their cuds I see no reason to stay with them to                            see what they may regurgitate but I will make that assessment                            tomorrowDean	19750410
frus1969-76v10d219	219 Telegram From the Department of State to the Embassy in Vietnam	None	1975-04-10 23:37:00	None	None	82577 Subject: E  E For the                            Ambassador from the Secretary Ref: Saigon 4527The Embassy provided the Department with a detailed                                evacuation plan in telegram 4527 from Saigon April 9 Ibid To                                    SECSTATE Nodis 31 I greatly appreciate the contingency planning transmitted reftel particularly as I realize the                            complexity of the problem and the forced draft that you and your staff                            are working under We will be studying your plans carefully in order to                            give you the best and most expeditious support possible2 In light of renewed fighting in MR 3                            and MR 4 and intelligence reports that                            the North Vietnamese may be planning an attack in the Saigon area in the                            near future I believe it is most urgent that we reduce the American                            presence in South VietNam to the minimum personnel resources required                            to carry on the essential program You should therefore as                            expeditiously as possible and with appropriate regard for what you                            have described as the interrelationship of the political and military                            realities on the ground proceed to reduce the American community to the                            approximately 1250 you mentioned in para 1 A B3 Concurrently with your efforts to reduce official personnel you                            should encourage the nonofficial American community to reduce their                            numbers by sending out dependents and less essential personnel4 Finally we will in the meantime be working urgently on the massive                            and complex problem of evacuation of Vietnamese based on your study                            with a view to coming promptly to the decisions which will have to be                            made here to support your effortKissinger	19750410
frus1969-76v10d220	220 Telegram From the Embassy in Cambodia to the Department of State	None	1975-04-11 04:14:00	None	None	6113 For the Secretary from Ambassador Dean Subject: Ambassadors Meeting with Acting                                President Saukham Khoy                            Regarding Appeal to Sihanouk Ref:                            White House msg 102345Z Apr 75Message is                                attached at Tab B of Document 2141 Accompanied by DCM I met with Acting                                President Saukham Khoy 9:30                            am April 11 Prime Minister Long                                Boret also attended the meeting Prior to discussion of                            substance of your telegram with the Acting President he told me that he                            had talked yesterday with Long                                Boret who had agreed in principle to step aside                                Long Boret had asked to                            consult with the Steering Committee of the SocioRepublican Party before                            giving definitive reply2 In addition to talking to Long                                Boret Saukham Khoy                            met last night with other Khmer political luminaries and also with                            Chief of Staff Sak Sutsakhan The                            Acting President pointed out to them that it was a question of hours                            not days and it was necessary to inject a new factor in the equation if                            a blood bath is to be avoided He said students are clamoring for rapid                            change in Khmer leadership Saukham                                Khoy told the assembled SocioRepublican leaders last                            night that the individual personalities must sacrifice themselves to                            obtain a ceasefire and to avoid a blood bath Some of the leaders                            present for example Pan Sothi Minister of Education agreed that                            party politics have been overtaken by events and that rapid action is                            needed Pan Sothi agreed to resign as did the Minister of Finance Khy                            Taing Lim3 After hearing out President Saukham                                Khoy I explained to him and Long Boret gist of your message reftel He clearly understood the                            message and appeared to be much more sympathetic to this scenario than                            did Long Boret I stressed                            throughout the conversation that decisions of this nature must be made                            by the Khmers themselves and that the signal from Sihanouk was tentative at best and we                            had no repeat no assurances that scenario discussed would be acceptable                            to Prince4 Saukham Khoy is taking the                            following actions during the next three to four hours: a calling a                            Cabinet meeting at which Long                                Boret and his group will resign b appointing Chan Sau                            as the new Prime Minister c unless Saukham                                Khoy changes his mind or is prevented by others from                            acting he intends to make public statement to international press and radio in Khmer and                            French later in the afternoon inviting Prince Sihanouk to return to Phnom Penh to arrange an end to                            the war in a humanitarian manner He will also call for a ceasefire to                            become effective as of a certain hour and date He would also assure the                            safety of the Prince and his party in the name of the Phnom Penh                            authorities He would point out willingness of all Khmer personalities                            to step aside in the higher interest of the Cambodian nation Finally                            he would make his appeal in the name of the suffering Khmer people to                            put an end to their suffering Before making this declaration he plans                            to check it out with the Khmer civilian leadership as well as selected                            military leadership This latter suggestion was adopted by Saukham Khoy as a result of Long Borets suggestion so that the                            military would not fall apart following this declaration inviting                                Sihanouk to return5 Saukham Khoy told me he will                            send his son to my office or to my residence to keep me informed of                            these developments which I expect to occur in the next five hours6 Before leaving Acting President and Long                                Boret I said that in the event this last minute effort                            should fail and the current Khmer leadership has to depart the country                            I had plans to take a limited number with us if and when we have to                            depart Phnom Penh I stressed with them again that I did not wish to                            play God and determine who under these circumstances should have access                            to our aircraft in order to gain safety abroad I told them they should                            continue to send to my residence each morning at 6:30 am one of their                            trusted aides who would hand carry a note from me back to them If we                            had to leave the Khmers would have no more than 2 hours to come to this                            Embassy to be processed for boarding our aircraft They Saukham Khoy and Long Boret would have to make the                            decisions as to who should go with us in the event the worst happens                            Both men understood my explanation fully7 Finally Saukham Khoy stated                            that he is convinced the people of Phnom Penh have confidence in him                            personally and will accept whatever steps he takes to try to end the                            conflict including specifically the appeal to Sihanouk to return here8 Comment: Should Saukham Khoy make a public declaration today inviting                                Sihanouk to return to Phnom                            Penh the Prince is likely to get the word first from the AFP representative in Peking as has been                            the case in the past with other declarations emanating from the GKR for example Marshal Lon Nols offer of unconditional                            negotiations of last July 9 We would hope that the Prince would not                            follow his usual practice of shooting from the hip without any                            reflection and issuing a statement of response instantaneously Anything                            Ambassador Bush could do to                            preclude an immediate emotional outburst by the Prince would of course                            be helpfulDean	19750411
frus1969-76v10d221	221 Telegram From the Embassy in Cambodia to the Department of State	None	1975-04-11 05:10:00	None	None	6116 Subject: EE Ref: A State                                81634Document 215 B Phnom Penh                                6111Document 2161 Regarding the idea that a handful of the American staff should stay                            on a while longer in order to help the GKR go through their last days para 3 reftel A I                            believe this would be foolhardy unless we have clear indication from the                                KC side that they would respect the                            diplomatic status of these personnel It is my understanding that the                            International Red Cross and UNICEF                            have somehow received some indication from the other side that they will                            not be harmed if they stay behind Some very few officials of these                            two agencies are remaining in Phnom Penh on the basis of this guarantee                            Unless we have obtained in advance the same guarantee for our personnel                            I think we would run the risk of turning over hostages to the KC and I would not be carrying out what I                            have been told reftel A to do                            ie Your first priority is to get Americans out safely2 Since for a number of weeks I have been told to keep completely out of                            internal Khmer deliberations regarding the future of the GKR and how they might try to work out an                            arrangement with the other side I fail to understand what the role of                            the staybehind group would be other than to report on what is going                            onDean	19750411
