id	title	subject	date	p_from	p_to	body	date_tmp
frus1969-76v28d190	190 Telegram From the Embassy in Sweden to the Department of State	None	1976-09-01 09:55:00	None	None	4734 Subject: Message from President Neto of Angola Ref: Stockholm 4731In telegram 4731 from Stockholm August 31                                Ambassador Smith reported on his meeting with Schiori who read                                    Netos message to the                                US Government promised to provide an English copy in writing and                                asked Smith to pass the message to Washington IbidThere follows the text of President Netos message as translated from the French and                            furnished to us in writing late August 31 by Pierre Schori of the Prime Ministers staff:Begin textMessage from President Neto1 Angola is very interested in having relations with the United States                            They should be of the same character as relations with other countries                            ie be normal and be built on respect for each others national                            independence2 Angola is no satellite to the Soviet Union Angola has a cooperation                            with Cuba which is motivated by the state of war within the country The                            Angolan Government is firmly resolved not to be subjected to foreign                            influence of any kind3 The Cuban presence has no aggressive intention there are no ulterior                            motives Angola needs the Cuban help particularly in the areas of                            technical assistance and military training The Angolan army must learn                            to use advanced weapons The enemy has this knowledge and the border                            areas near Zaire and Zambia are still very sensitive In the area of                            health the Cubans are making tremendous efforts to help The language                            similarities make it possible to help quickly and effectively When the                            Portuguese left Angola there were only 69 Angolan doctors4 Cubas presence is not directed against US interests President                                Neto wants to give the US                            Government his guarantee that the Cuban presence is solely motivated by                            Angolas wish to strengthen its national independence5 Angola has a great interest in becoming a member of the United                            Nations Unnecessary delay will cause irritation among the Angolan                            people and within the MPLA6 There is a great future for the bilateral relations between Angola and                            the United StatesEnd textSmith	19760901
frus1969-76v28d191	191 Telegram From Secretary of State Kissinger to the Department of State	None	1976-09-13 15:25:00	None	None	Secto 27003 Subject: Suggested Reply                            to Angolan President Neto SS                            76192211 Secretary approved modified text of the proposed reply to Angolan                            President Neto Please translate                            text into Portuguese and instruct AmEmbassy Stockholm to deliver both                            English and Portuguese texts to Schori or another appropriate official in the Prime                            Ministers office with the request that they deliver both to the                            Angolans2 Begin text of message to Palme: Dear Mr Prime Minister: I appreciate                            your assistance in developing the groundwork for an eventual dialogue                            with the Government of Angola The message from President Neto which your office sent on to us on                            August 31See Document 190 and footnote 2 thereto contained                            some positive elements and may provide an opening to further                            discussions We would appreciate it if the enclosed statement could be                            transmitted directly to President Neto by secure means3 Meanwhile we will be watching closely to see whether Angola reduces                            substantially the number of foreign troops stationed on its soil and                            whether Angola is prepared to play a constructive role during the                            current delicate phase of our negotiations to bring majority rule and                            independence to Namibia and Zimbabwe by peaceful means In this                            connection I note Netos                            attendance at the recent Dar es Salaam conference convened by President                                NyererePresidents Neto Kaunda                                    Khama Machel and Nyerere met in Dar es Salaam                                September 57 to attempt to reconcile the differences among the                                Rhodesian black nationalist leaders4 Given the respect accorded Sweden throughout the Third World your                            cooperation in pursuit of both of these objectives is both helpful and                            very much appreciated Best regards Henry                                A Kissinger End of text to                                Swedes5 Begin separate text to the Angolans: The United                            States Government has read with interest the remarks of President                                Neto and shares his expressed                            desire to improve the relations between our two countries American                            officials have repeatedly stated that the US has no quarrel with the                            Popular Movement for the Liberation of Angola and we have sought to                            make this clear through our actions on certain commercial matters over                            the past six months We maintain good and cooperative relations with                            many states whose ideology is different from ours6 Our concern since before independence has been that Angola should                            emerge as an independent sovereign state which would be spared                            convulsions of civil warfare We believed that only through some form of                            national reconciliation between the liberation movements could                            independence and peace emerge The unfortunate history of Angola since                            independence speaks for itself7 We think that it is in the interests of both our countries to promote                            stability and peace in central and southern Africa The presence of                            large numbers of foreign military personnel in Angola does not                            contribute to this goal8 The United States for its part wishes to make clear that it is neither                            encouraging nor supporting dissidents within Angola9 The US can appreciate Angolas interest in entering the United Nations                            this fall We hope in turn that President Neto can comprehend our concern over the continued                            presence in his country of a large army of a nonAfrican power which is                            notable for its hostility to the US and its apparent belief that the                            road to progress lies through armed confrontation rather than dialogue                            Our position on Angolas future admission to the UN will be considered in the context of the continued                            withdrawal of Cuban forces and Angolas attitude toward ongoing efforts                            to promote a peaceful transition to genuine majority rule in southern                                AfricaVoting against UN admission                                June 23 the United States emphasized the presence of Cuban troops                                in support of the Peoples Republic of Angola When the issue came                                before the Security Council on November 22 the vote was 13 in                                favor none against with the United States abstaining The General                                Assembly voted to admit the Peoples Republic of Angola to                                membership in the United Nations December 1 Yearbook of the United Nations 1976 pp                            30530810 In this regard we have been encouraged by the recent indications                            given to US officials by the Angolan Representative to the UN that the Cuban forces would confine                            their activities within the boundaries of Angola itself A policy of nonintervention in                            the affairs of neighboring territories will contribute to the goal we                            all seek of a peaceful transition to majority rule in southern Africa                            Angola is in a position to play constructive role in the delicate                            process evolving in southern Africa11 The US Government would welcome President Netos views about how we could best develop our                            contacts in a constructive way and about the situation in southern                            Africa We look forward to the time when we can have amicable relations                            with Angola End Text to Angolans12 Begin Portuguese text to the Angolans:                            Department please have text above translated into Portuguese inserted                            as paragraph twelve etc and transmit immediately to AmEmbassy Stockholm                            to pass to the Angolans13 For Zurich: Please reproduce this telegram in                            five copies and have ready for Mr Passage upon arrival this                            eveningKissinger	19760913
frus1969-76v28d206	206 Telegram From Secretary of State Kissinger to the Presidents Assistant for National Security Affairs Scowcroft	None	1976-09-20 07:45:00	None	None	Hakto 22 Deliver in sealed envelope                            retain no file copies destroy all tapes1 Please pass following report to the President on my Sunday talks in                            Pretoria2 Begin text: After seven painful hours of                            meetings with Ian Smith and his                            senior colleaguesKissinger held two meetings in                                Pretoria with Ian Smith                                September 19 The first meeting with Smith and his delegation was                                held at Ambassador Bowdlers                                residence 10 am2 pm The second meeting included the South                                African Prime Minister in addition to the Rhodesian delegation and                                was held at the Prime Ministers residence 5:558:46 pm Memoranda                                of conversation are in the Library of Congress Manuscript Division                                    Kissinger Papers Box CL                                345 Department of State Memoranda Memoranda of Conversations                                External September 1819 1976 they have substantially                            accepted our proposals They have agreed to:Majority rule within two years ie the Callaghan planImmediate negotiations with black representatives to create an interim                            government for the twoyear transitionA structure for the interim government that shares power giving blacks                            a majority of the Cabinet but giving whites the safeguard of a 5050                            split on a key executive body the Council of State The Council of                            State will supervise the drafting of the new constitutionThe British Parliment will enact enabling legislation reasserting their                            authority and the Rhodesians will then pass necessary legislation                            effecting the changesThe Rhodesians will insist that when the interim government is formed                                UN sanctions and guerrilla warfare                            will end The US and UK will support                            this position diplomatically3 Smith is returning to Salisbury to push this through his Cabinet on                                TuesdaySeptember 21 and his                            party caucus on Wednesday and Thursday If all goes well he pledged to                            me to announce the program as a Rhodesian offer to the blacks in a                            radiotelevision speech on Friday4 In the meantime I will show it to the blacks and insist upon their                            acceptance The delicacy of the next phase makes it vital that we                            prevent leaks until it is finished If it comes out in an uncontrolled                            way we could be beaten to death particularly by the radicals and                            Soviets who now have definite interest in derailing it5 The Rhodesians have also accepted in outline the economic guarantee                            scheme drawn up by us and the British This is now for negotiation with                            the blacks but the blacks have all told us they have no objection to                            it6 Smith and Vorster are fully                            aware of the disastrous consequencesto them above allif Smith fails to                            fulfill his commitment The international pressures will become                            massiveon both of themand the United States appearing to have been                            doublecrossed will have no                            choice but to join the pressures or at best let nature take its course                            as they are both engulfed by widening violence7 Vorster understands this                            completely and I must say both he and Smith have behaved honorably with                            me thus far Smith and his colleagues asked many questions groped for                            alternatives but came around inevitably to understand the necessity of                            what we proposed Smith too wants a rapid solution A which boosts                            the chances for moderates like Nkomo to take charge of the black government and B                            which insures conditions that will give the 270000 whites decent future                            and incentive to stay He and his colleagues acted with dignity and                            intelligencecontrary to all the predictions given to me8 This outcome gives me no pleasure It is extremely painful for me to                            be the instrument of their fatewhich could turn out to be disastrous                            That they have accepted with good grace only makes it harder I believe                            we must do all we can to see it through with care and make it work for                            the sake of both communities9 After my seven hours with Smith four hours in midmorning and three                            hours in the afternoon I spent two hours with VorsterKissinger met with                                    Vorster on September 19                                at the Prime Ministers residence 9:2011:10 pm A memorandum of                                conversation is in the National Archives RG 59 Records of Henry                                    Kissinger 19731977 Lot 91D414 Classified External                                Memoranda of Conversations September 1976 We had dinner                            and went over the finishing touches on the Namibia program We have                            obtained from the South Africans what I would think is enough to                            conclude this issue too A Geneva conference including SWAPO and some South African plus UN presence should take the Namibia issue                            off the international agenda But this is Africa and one can never                            count on anything until it is completed End                                text10 Warm regardsKissinger	19760920
frus1969-76v28d207	207 Telegram From Secretary of State Kissinger to the Presidents Assistant for National Security Affairs Scowcroft	None	1976-09-21 07:20:00	None	None	Hakto 27 1 Please pass following                            report to President2 Begin text: From Pretoria I flew to Lusaka                            Zambia Monday to report to President Kaunda what I had obtained from Vorster and SmithKissinger                                met with Kaunda September 20                                1:454:43 pm at State House in Lusaka A memorandum of                                conversation is ibid CL 345 Department of State Memoranda                                Memoranda of Conversations External September 2023                            19763 I went over with Kaunda in a                            threehour private meeting the Rhodesia program that Smith had                            acceptedthe five points I reported to you yesterday for majority rule                            in two years and an immediate provisional government I told him this is                            what they had been seeking for eleven years and now was the time to                            move4 Kaunda was speechless and I                            think it took him a while to absorb what I was saying After a long                            pause the first question he asked was what guarantee we had that this                            would be carried out I told him that Smith could have no illusion about                            what it would mean to doublecross the US and South Africa He brought                            some of his ministerial and party colleagues into the room and I went                            over it again5 Kaunda expressed gratitude As                            I expected he said that of course he would have to consult his fellow                            presidents He sent three of his closest advisers to make an immediate                            tour of neighboring capitals We agreed that after I saw Nyerere on Tuesday I would come back                            to either Dar or Lusaka to talk with them again6 Then I went over the Namibia concessions I had obtained from Vorstermoving the Windhoek conference                            to Geneva inviting SWAPO to                            participate allowing UN involvement                            and pledging South Africa to accept the results On this Kaunda was even more positive He                            expressed satisfaction and believed this procedure would succeed We                            can see light here If we could arrange that Waldheim would simultaneously call a                            Geneva conference so the blacks could call it a new conference SWAPO would probably go along SWAPO is based in Lusaka so Kaunda is attuned to SWAPOs thinking7 I came back for a small dinner with the President and Chona We went over the Pretoria                            meetings the opportunity presented to Africa if Smith indeed announces                            on Friday his support for the plan and the need for strong support from the African presidents                            for the peace initiative in that event He gives every appearance of                            having decided to push it and is turning his attention most seriously                            now to lining up his fellow heads of state Evidently he shares my sense                            that Nyerere is the question                            mark if he will go along the others will too8 I will be in Dar es Salaam today and we will know the answerKissinger met with Nyerere at State House in Dar es Salaam on September                                21 12:201:45 pm The Secretary briefed the President on                                negotiations with Vorster                                and Smith Nyerere expressed                                concerns with arrangements for both conferences and argued that a                                the British should convene a constitutional conference for Rhodesia                                before choosing an interim government and b the Namibian                                constitutional conference could not be an extension of the Windhoek                                conference Nyerere was                                adamant that conference participants include South Africa the de                                facto power Namibia represented by SWAPO and the United Nations Kissinger suggested Nyerere meet with Kaunda to resolve any issues of                                concern and clarify their position A memorandum of conversation is                                ibidKissinger	19760921
frus1969-76v28d209	209 Telegram From the Embassy in South Africa to Secretary of State Kissinger en Route to Washington	None	1976-09-24 18:10:00	None	None	4367 Subj: Smiths SpeechFollowing is text of Ian Smiths                            speech as furnished by Harold                                Hawkins: Begin text:Z173 Prime Ministers address to the nation Friday 24th September                                1976:Ford made a brief statement to the press on Smiths                                address See Public Papers: Ford 197677 Book III                                p 2318As you are all aware I have recently had a series of meetings in                            Pretoria firstly with the South African Prime Minister then with Dr                                Kissinger and finally with                            Dr Kissinger and Mr Vorster togetherSee Document                            206At these meetings the position of Rhodesia in relation to the rest of                            southern Africa and indeed to the Western nations was discussed in great detail It was made                            abundantly clear to me and to my colleagues who accompanied me that as                            long as the present circumstances in Rhodesia prevailed we could expect                            no help or support of any kind from the free world On the contrary the                            pressures on us from the free world would continue to mount Dr                                Kissinger has been working                            in close consultation with the British Government and he has the full                            support of the other major Western powersDr Kissinger assured me that we                            share a common aim and a common purpose namely to keep Rhodesia in the                            free world and to keep it free from Communist penetration In this                            regard of course Rhodesia is in a key position in southern Africa                            What happens here will inevitably affect the entire subcontinent                            Although we and the Western powers have a common purpose we differ from                            them in how best to achieve this I would be dishonest if I did not                            state quite clearly that the proposals which were put to us in Pretoria                            do not represent what in our view would be the best solution for                            Rhodesias problems Regrettably however we were not able to make our                            views prevail although we were able to achieve some modifications in                            the proposals The American and British Governments together with the                            major Western powers have made up their minds as to the kind of                            solution they wish to see in Rhodesia and they are determined to bring                            it about The alternative to acceptance of the proposals was explained                            to us in the clearest of terms which left no room for misunderstanding                            Since our return Cabinet have examined in great detail and in all its                            aspects the choice which faces us and we have done this in full                            knowledge of the heavy responsibility which we carry for the welfare and                            the safety of all Rhodesians white and black In the light of this                            assessment Cabinet had decided to accept the proposals put to us in                            Pretoria and the Parliamentary caucus of my party which met all day                            yesterday has endorsed our decisionBefore I spell out these proposals in detail there are some general                            comments I should make The proposals represent what in negotiating                            parlance is usually called a package deal which means that some                            aspects are more readily acceptable than others Firstly on the                            positive side as soon as the necessary preliminaries have been carried                            out sanctions will be lifted and there will be a cessation of                            terrorism Dr Kissinger has                            given me a categorical assurance to this effect and my acceptance of the                            proposals is conditional upon the implementation of both of these                            undertakingsIn the light of previous experience there will be some understandable                            scepticism regarding the undertaking that terrorism will cease but on                            this occasion the assurance is given not only on the authority of the                            United States Government but of the British Government as wellSince the weekend meetings we have reiterated to Dr Kissinger and those who are working                            with him our concern over their ability to fulfill their undertaking to                            halt terrorism and we stressed the responsibility which they carry in                            this regard They have reaffirmed to us their conviction that they will                            be able to ensure the implementation of this condition Nevertheless if                            we are realistic we must accept that terrorism cannot be halted at the                            drop of a hat and it will therefore be incumbent on the security forces                            and all those living in the affected areas to act accordingly Indeed                            it is likely that there might be an immediate and temporary increase in                            terrorist activityIt is also necessary for me to issue a warning with regard to sanctions                            It is essential that the security of commercial information should be                            strictly preserved in the coming months and all those concerned are                            urged to be particularly careful not to reveal any information bearing                            on the breaking of sanctionsSecondly together with the lifting of sanctions in all their forms there                            will be an injection of development capital which will provide an                            immediate stimulus to the economy Thirdly because the Western powers                            are mindful of the need to retain the confidence of the whites there                            will be other far reaching financial provisions I shall deal with these                            more fully later in my statementTurning now to the constitutional aspects the proposals provide for the                            setting up of an interim government comprising a Council of State and a                            Council of Ministers The Council of State will be the supreme body and                            it will have equal numbers of white and black members with a white                            chairman As is customary in the Cabinet system decisions will normally                            be reached by consensus but where a vote is necessary a twothirds                            majority will be required Its first duty will be to appoint the Council                            of Ministers However the most important function of the Council of                            State will be to draw up a new constitution Its deliberations will                            therefore be of vital significance for the future of our country and all                            of its people Its decisions will determine whether Rhodesia remains a                            stable democratic and progressive country It is important to note that                            this constitution will be drawn up in Rhodesia by Rhodesians and will                            not be imposed from outside I am confident that in these circumstances                            and given good will and realism on both sides the right decisions will                            be taken It will be a majority rule constitution and this is expressly                            laid down in the proposals My own position on majority rule is well                            known I have stated in public many times that I believe I echo the                            views of the majority of both black and white Rhodesians when I say                            that we support majority rule provided that it is responsible ruleThe Council of State will be given two years to complete its task of                            producing a constitution and undertaking all the detailed work necessary for elections on the basis                            of that constitution Some may regard this as too short a period but I                            believe there are advantages in aiming at reaching finality as soon as                            possibleHaving given you the general background I shall now read the actual                            terms of the proposals put to me by Dr Kissinger Paragraph six relating to economic aid is an                            agreed summary of a longer paper: Quote1 Rhodesia agrees to majority rule within two years2 Representatives of the Rhodesian Government will meet immediately at a                            mutually agreed place with African leaders to organize an interim                            government to function until majority rule is implemented3 The interim government should consist of a Council of State half of                            whose members will be black and half white with a white chairman without                            a special vote The European and African sides would nominate their                            representatives Its function should include: legislation general                            supervisory responsibilities and supervision of the process of drafting                            the constitution The interim government should also have a Council of                            Ministers with a majority of Africans and an African First Minister For                            the period of the interim government the Ministers of Defence and of Law                            and Order would be white Decisions of the Council of Ministers to be                            taken by twothirds majority Its functions should include: delegated                            legislative authority and executive responsibility4 The United Kingdom will enact enabling legislation for this process to                            majority rule Upon enactment of that legislation Rhodesia will also                            enact such legislation as may be necessary to the process5 Upon the establishment of the interim government sanctions will be                            lifted and all acts of war including guerilla warfare will cease6 Substantial economic support will be made available by the                            international community to provide assurance to Rhodesians about the                            economic future of the country A trust fund will be established outside                            Rhodesia which will organize and finance a major international effort to                            respond to the economic opportunities of this country and to the effects                            of the changes taking place The fund will inter alia support the                            internal and external economic circumstances of the country and provide                            development assistance guarantees and investment incentives to a wide                            variety of projects The aim will be to expand the industrial and                            mineral production of the country to enhance agricultural potential by                            suitable land utilization and development programmes and to provide the                            necessary training and educational facilities to provide the essential                            flow of skillsPension rights the investment of the individual in his own home andor                            farm and the remittances overseas of an individuals liquid resources                            within levels yet to be stipulated will be guaranteed by the interim and                            subsequent governments These particular measures will be underwritten by the trust fund thereby                            giving a firm international base to the government guarantee                            UnquoteThat was a brief outline of the proposed support measures which have now                            to be worked out in detail As I have said the measures in particular                            the trust fund are aimed at giving both the European and the African                            certainty as to his future in a multiracial socity and to demonstrate                            not only that the economic and social stability of the country will be                            maintained but that every individual can look forward to continued                            rising standards of livingIn our discussion in Pretoria my colleagues and I made it clear that                            Rhodesians were not enamoured of schemes to buy them outthey were                            looking for a solution which would mean that they could go on living in                            their homeland We were assured that the other parties to the proposal                            strongly supported this contention Accordingly whatever plan is                            produced to assist those who decide to leave the incentive should be                            aimed at making it worthwhile for Rhodesians to stayThose are the proposals which were put to us in Pretoria With the                            agreement of Cabinet and with the support of caucus I have sent a                            message to Dr Kissinger                            indicating my acceptance of the proposals subject to their being                            accepted by the other parties involved and as I stated earlier subject                            to the lifting of sanctions and the cessation of terrorismThe next stage will be the meeting between government representatives and                            African leaders to set up the Council of State as the first stage of                            establishing the interim government This I hope will take place as                            soon as possible because once the decision is taken it will be in the                            best interests of Rhodesia to proceed without delayI have given you the more important parts of what transpired during these                            negotiations Were I to continue talking for the next two hours I would                            not be able to tell you everything and unfortunately there is much                            which cannot be disclosed in public I hope you will derive some                            reassurance from the fact that my Cabinet and my caucus came to the                            clear and positive conclusion that on the evidence before us this is                            our best choiceWhat I have said this evening will be the cause of deep concern to you                            all and understandably so But we live in a world of rapid change and                            if we are to survive in such a world we must be prepared to adapt                            ourselves to change We have the satisfaction of knowing that in spite                            of the odds against us we Rhodesians of all races have built up a                            magnificent country where the prospects are second to none in Africa I                            hope and believe we shall be able to keep it soDespite the stresses and strains imposed by terrorism the relations                            between the races in our country remain friendly and relaxed We are                            moving steadily towards the removal of racial discrimination and this                            will be seen to an increasing extent as the recommendations of the Quenet Commission are                            implemented in the coming months I believe that it is incumbent on all                            of us white and black alike to act with dignity and restraint in the                            testing time which lies before us and to create the right atmosphere to                            enable those charged with the drawing up of our new constitution to                            proceed expeditiously with their important taskClearly this agreement doesnt give us the answer which we would have                            liked However it does present us with an opportunity which we have                            never had beforean offer to Rhodesians to work out amongst themselves                            without interference from outside our future constitution The Council                            of State has been charged to do this within two years which should be                            more than ample time As I have already indicated the Council of State                            will be composed of equal numbers of white and black Rhodesians They                            will be chosen by Rhodesians I hope they will be the best the most                            responsible we can find It will only be at the conclusion of this                            exercise that we will know whether this whole operation has succeeded or                            failed I hope all Rhodesians will join with me in dedicating themselves                            to ensure that there can only be one answersuccessMeanwhile I believe it is important that we maintain our morale and our                            confidence It would be unworthy of us after all we have been through                            after all the sacrifices which have been made to allow ourselves to                            fall into any premature despondency There is no doubt in my mind that                            the great fighting spirit of Rhodesians over the last decade has earned                            great respect from the rest of the world and had it not been for this                            the proposals which are now before us would not have been so                            favourableFor myself I hope to share the privilege of continuing to play a part in                            helping to guide the destiny of Rhodesia I remain dedicated to the                            ideal of doing all I can to ensure that Rhodesia remains a country in                            which all of us of whatever race or colour can live and work and                            prosper together in peace harmony and stability I have been                            tremendously gratified and encouraged by the messages of support which                            so many Rhodesians have sent me in the last week I am confident that                            the spirit and determination of Rhodesians remain undaunted and that we                            shall go forward together towards our goalBowdler	19760924
frus1969-76v28d211	211 Telegram From the Department of State to the Embassy in Zambia	None	1976-09-25 20:56:00	None	None	239414 Subject: Message for President Kaunda1 Please pass the following message to President Kaunda2 Dear Mr President: I understand that you and President Nyerere will be meeting very shortly to                            discuss the Rhodesian situation Ian                                Smiths statementSee Document 209 and the next steps in                            a settlement I also understand that Prime Minister Callaghan has been in touch with                            you3 There are several points in my judgment that all of us must keep in                            mind as we consider what Ian                                Smith said First Smiths remarks were addressed to an                            audience which could only receive the news with the deepest sense of                            shock He therefore used language we would not have recommended but                            which has to be understood Second the Salisbury authorities are now                            irrevocably committed to majority rule within a twoyear period Third                            they are also committed to the principle of a black majority interim                            government Fourth the sixth point in Smiths announcementthe economic                            programis a matter for discussion with the members of an international                            consortium and not a subject on which the front line presidents need                            take a position Fifth the specificity of Smiths proposals is due in                            large part to our pressure We feared that a general proposal would only                            encourage him to procrastinate later4 There are aspects of Smiths announcement which will have to be                            developed in greater detail I would like to share with you my thoughts                            on the principal subjects:I do not believe that a meeting to negotiate the formation of an interim                            government need take place in Salisbury or anywhere else in Rhodesia                            Nor do I believe that it would be advisable to hold such a meeting in                            London We are prepared as you and I discussed to back the convening of                            the negotiations in any other place mutually convenient to all the                            parties involvedThere is no possibility that under the proposals Smith can run the                            show Indeed once the interim government is formed the present                            structure in Salisbury would disappearIt should be understood that each side in the negotiations will be free                            to nominate its communitys members to the Council of State Even though the Chairman of the                            Council of State would be European it is our understanding that he                            would have to be selected with the approval of the other members In                            short his selection could only be based on a consensus of the members                            at largeThe United States will promote no individual or faction on the African                            side That responsibility falls to the Rhodesian nationalists and in                            this matter you and President Nyerere have an important role to play5 I believe that the other questions raised by Ian Smiths statement are subject to                            negotiation It is my judgment however that an ungenerous response to                            Smiths statement at this point will give him the chance which he may                            wish to back away from his commitment We must avoid such an                            eventuality at all costs The proposals which we advanced to Smith are a                            distillation of the consultations we had with you and the other front                            line presidents and the United Kingdom6 We have done everything possible to bring matters this far and cannot                            be expected to continue our efforts if the framework which the Smith                            announcement offers does not lead to negotiations A breakdown in the                            settlement at this point could only lead to continued and escalating                            violence so a decision not to accept the opportunity now offered would                            be a serious one What is needed now in short is a positive response                            which will maintain momentum A positive response is needed from the                            African leaders now because we recognize that continued US pressure may                            be necessary to keep the Rhodesians to the execution of the conditions                            in the proposals This we pledge if the African response enables                            negotiations to go forward7 Your wisdom and foresight has been vital in bringing the process thus                            far and I completely share the views you so eloquently expressed that                            there may not be another opportunity and matters may take their                            inexorable course It is my earnest hope that the momentum towards a                            settlement and peace can be maintained and that the parties to the                            negotiations will meet without delay8 I look forward to having yours and President Nyereres and President Khamas views With warm regards                                Henry A KissingerKissinger	19760925
